file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\ConnectionSettable.java,com.iiordanov.bVNC.ConnectionSettable,interface,1,3,2,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\remote-desktop-clients-master\remoteClientLib\src\main\java\com\undatech\opaque\input\XKeySymCoverter.java,com.undatech.opaque.input.XKeySymCoverter,class,1,2,1,1,18,1,0,0,1,0.6666667,0.0,0.0,2,2,2,0,0,0,2,0,0,0,3,3,2,1,0,0,1,0,0,36,7,2,1,0,7,1,3024,13,10,9,4,0,0,0,23,1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\MemInStream.java,com.iiordanov.bVNC.MemInStream,class,2,3,1,2,3,2,0,0,3,0.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,1,0,3,1,0,0,0,0,0,15,1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\MostRecentBean.java,com.iiordanov.bVNC.MostRecentBean,class,7,10,3,7,22,2,0,6,12,0.8173077,0.42307693,0.84615386,13,0,13,0,0,0,13,0,0,0,16,12,12,4,0,0,11,0,4,89,7,0,1,0,0,12,16,31,1,18,1,1,0,0,76,1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\util\UriIntentParser.java,com.iiordanov.util.UriIntentParser,class,13,15,2,13,74,1,0,62,22,0.625,0.33333334,0.33333334,8,8,2,5,0,1,3,0,0,0,1,1,0,1,0,0,1,0,22,266,13,2,32,1,0,11,11,54,2,49,2,2,0,0,120,1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\dialogs\ImportTlsCaDialog.java,com.iiordanov.bVNC.dialogs.ImportTlsCaDialog$Anonymous2,anonymous,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\dialogs\ImportTlsCaDialog.java,com.iiordanov.bVNC.dialogs.ImportTlsCaDialog$Anonymous1,anonymous,2,2,0,2,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\IConnectionBean.java,com.iiordanov.bVNC.IConnectionBean,interface,2,3,1,2,79,1,0,0,3081,0.0,0.0,0.0,79,0,0,0,0,79,79,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,7,0,0,0,0,0,0,0,0,139,0,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\dialogs\GetTextFragment.java,com.iiordanov.bVNC.dialogs.GetTextFragment$TextMatcher,innerclass,2,2,0,2,3,1,0,1,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\input\MyScaleGestureDetector.java,com.iiordanov.bVNC.input.MyScaleGestureDetector,class,9,11,2,9,71,2,0,19,140,0.90833336,0.14035088,0.8947368,20,0,19,1,0,0,19,0,0,0,30,6,0,30,0,0,9,0,5,232,18,2,14,0,11,1,27,92,17,60,3,1,0,0,213,1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\dialogs\RepeaterDialog.java,com.iiordanov.bVNC.dialogs.RepeaterDialog,class,8,9,1,8,2,2,0,10,1,0.5,0.0,0.0,2,0,1,0,1,0,2,0,0,0,2,0,0,1,0,1,0,0,0,30,0,0,0,0,3,0,0,2,0,2,0,2,0,0,32,1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\undatech\opaque\MessageDialogs.java,com.undatech.opaque.MessageDialogs$Anonymous4,anonymous,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\undatech\opaque\dialogs\MessageFragment.java,com.undatech.opaque.dialogs.MessageFragment$Anonymous1,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\undatech\opaque\MessageDialogs.java,com.undatech.opaque.MessageDialogs$Anonymous3,anonymous,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\undatech\opaque\MessageDialogs.java,com.undatech.opaque.MessageDialogs$Anonymous2,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\undatech\opaque\MessageDialogs.java,com.undatech.opaque.MessageDialogs$Anonymous1,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\RFBSecurityARD.java,com.iiordanov.bVNC.RFBSecurityARD$DHResult,innerclass,1,1,0,1,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,10,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\Utils.java,com.iiordanov.bVNC.Utils,class,40,81,41,40,130,1,0,100,1532,0.9438597,0.018170426,0.018170426,57,57,54,0,0,3,57,0,0,0,5,5,1,4,0,0,2,0,49,495,47,3,22,11,5,63,26,119,36,87,4,3,0,2,291,1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\input\RemoteSpiceKeyboard.java,com.iiordanov.bVNC.input.RemoteSpiceKeyboard,class,14,16,2,14,45,3,0,46,0,0.7037037,0.5,0.5,6,0,4,2,0,0,4,0,0,0,9,7,0,2,1,6,7,0,15,180,5,4,12,3,4,17,23,52,8,33,5,0,0,0,114,1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\MetaList.java,com.iiordanov.bVNC.MetaList,class,7,12,5,7,14,2,0,8,0,0.7777778,0.5277778,0.7777778,9,0,9,0,0,0,9,0,0,0,10,8,8,2,0,0,7,0,1,59,5,0,1,0,0,8,10,19,1,12,1,1,0,0,67,1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\undatech\opaque\dialogs\ManageCustomCaFragment.java,com.undatech.opaque.dialogs.ManageCustomCaFragment$OnFragmentDismissedListener,interface,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\undatech\opaque\MessageDialogs.java,com.undatech.opaque.MessageDialogs$Anonymous5,anonymous,0,0,0,0,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\LargeBitmapData.java,com.iiordanov.bVNC.LargeBitmapData,class,15,17,2,15,67,4,0,41,83,0.82777786,0.104761906,0.26666668,15,0,7,0,0,8,15,0,0,4,12,2,0,8,0,4,0,0,12,274,4,4,7,5,7,4,65,113,95,46,5,1,1,0,180,0,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\android\drawing\RectList.java,com.iiordanov.android.drawing.RectList$Anonymous2,anonymous,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\util\ByteBufferStack.java,com.iiordanov.util.ByteBufferStack,class,2,2,0,2,11,1,0,2,0,0.61904764,0.53333336,0.6666667,6,0,6,0,0,0,6,0,0,0,7,2,2,5,0,0,2,0,3,50,3,0,1,0,1,2,12,16,3,11,1,0,0,0,57,1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\android\drawing\RectList.java,com.iiordanov.android.drawing.RectList$Anonymous1,anonymous,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
C:\remote-desktop-clients-master\remoteClientLib\src\main\java\com\undatech\opaque\input\KeyRepeater.java,com.undatech.opaque.input.KeyRepeater,class,4,6,2,4,5,1,0,6,0,0.4642857,1.0,1.0,4,0,4,0,0,0,4,0,0,0,7,0,0,7,0,0,0,0,0,37,0,0,0,0,0,0,3,15,0,8,1,0,0,0,23,1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\jcraft\jzlib\Adler32.java,com.iiordanov.jcraft.jzlib.Adler32,class,1,5,4,1,7,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,2,2,0,2,0,0,2,0,0,61,2,3,3,0,2,0,29,43,2,5,3,0,0,0,20,16,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\jcraft\jzlib\InfTree.java,com.iiordanov.jcraft.jzlib.InfTree,class,3,5,2,3,57,1,0,3,0,0.6880001,0.6666667,1.0,5,1,0,2,0,3,3,0,0,0,25,19,0,10,0,15,19,0,4,248,10,16,26,0,22,7,1888,130,39,45,7,0,0,0,75,16,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\android\drawing\RectList.java,com.iiordanov.android.drawing.RectList,class,6,8,2,6,40,1,0,23,0,0.8428572,0.6944444,0.7777778,10,0,9,1,0,0,9,0,0,0,14,9,0,5,0,9,9,0,0,393,8,9,0,3,0,3,25,47,2,45,3,2,3,0,121,1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\undatech\opaque\dialogs\ChoiceFragment.java,com.undatech.opaque.dialogs.ChoiceFragment$OnFragmentDismissedListener,interface,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\undatech\opaque\util\SslUtils.java,com.undatech.opaque.util.SslUtils,class,3,5,2,3,3,1,0,5,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,21,2,1,0,0,0,1,18,11,14,5,1,0,0,0,32,1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\undatech\opaque\OpaqueHandler.java,com.undatech.opaque.OpaqueHandler,class,23,28,5,23,49,2,0,56,1,0.54285717,0.16666667,0.16666667,7,2,4,3,0,0,4,0,0,0,5,1,0,5,0,0,0,0,26,256,5,0,4,2,3,37,2,44,5,33,3,3,0,0,134,1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\InStream.java,com.iiordanov.bVNC.InStream,class,2,6,4,2,29,1,2,10,253,0.95652175,0.2964427,0.35968378,23,0,21,0,2,0,23,2,18,0,3,0,0,0,3,0,0,0,1,100,17,2,1,0,1,0,25,21,17,18,2,0,0,0,45,1025,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\RemoteCanvasActivity.java,com.iiordanov.bVNC.RemoteCanvasActivity$Anonymous25,anonymous,5,5,0,5,1,1,0,10,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,1,1,1,0,0,0,0,13,-1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\undatech\opaque\util\HttpsFileDownloader.java,com.undatech.opaque.util.HttpsFileDownloader$OnDownloadFinishedListener,interface,0,0,0,0,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\dialogs\GetTextFragment.java,com.iiordanov.bVNC.dialogs.GetTextFragment,class,18,22,4,18,41,2,0,47,38,0.86904764,0.2857143,0.35714287,12,1,8,4,0,0,8,0,0,0,42,21,21,21,0,0,20,0,0,282,2,1,17,1,1,43,15,90,0,48,2,3,2,0,114,1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\RemoteCanvasActivity.java,com.iiordanov.bVNC.RemoteCanvasActivity$Anonymous20,anonymous,7,7,0,7,3,1,0,7,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,2,0,0,0,1,2,0,2,1,0,0,0,20,-1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\LargeBitmapData.java,com.iiordanov.bVNC.LargeBitmapData$Anonymous1,anonymous,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\tigervnc\rfb\CSecurityRSAAES.java,com.tigervnc.rfb.CSecurityRSAAES,class,12,14,2,12,43,1,0,63,49,0.8984963,0.33333334,0.5,14,1,3,10,0,1,4,0,0,0,19,3,0,19,0,0,7,0,20,284,2,1,10,9,38,42,77,75,30,68,3,0,0,0,125,1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\RemoteCanvasActivity.java,com.iiordanov.bVNC.RemoteCanvasActivity$Anonymous24,anonymous,0,0,0,0,2,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,1,0,0,1,0,0,0,1,0,0,0,4,-1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\RemoteCanvasActivity.java,com.iiordanov.bVNC.RemoteCanvasActivity$Anonymous23,anonymous,1,1,0,1,2,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,-1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\RemoteCanvasActivity.java,com.iiordanov.bVNC.RemoteCanvasActivity$Anonymous22,anonymous,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\RemoteCanvasActivity.java,com.iiordanov.bVNC.RemoteCanvasActivity$Anonymous21,anonymous,7,7,0,7,3,1,0,7,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,2,0,0,0,1,2,0,2,1,0,0,0,20,-1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\jcraft\jzlib\Deflate.java,com.iiordanov.jcraft.jzlib.Deflate,class,8,11,3,8,279,1,0,39,339,0.9230768,0.2474359,0.67820513,39,1,0,0,0,39,40,0,5,0,113,56,0,56,0,57,56,0,7,977,46,27,126,0,133,10,516,384,229,187,5,0,1,0,205,17,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\undatech\opaque\dialogs\SelectTextElementFragment.java,com.undatech.opaque.dialogs.SelectTextElementFragment,class,12,14,2,12,10,2,0,30,5,0.64285713,0.3809524,0.47619048,7,1,7,0,0,0,7,0,0,0,6,1,1,3,0,2,0,0,0,67,2,1,1,0,0,11,5,14,0,14,1,1,1,0,56,1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\util\UriIntentParser.java,com.iiordanov.util.UriIntentParser$Anonymous2,anonymous,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\undatech\opaque\proxmox\RestClient.java,com.undatech.opaque.proxmox.RestClient$MySSLSocketFactory$Anonymous1,anonymous,2,2,0,2,8,1,0,10,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,40,1,1,1,2,0,4,3,4,0,2,4,0,0,0,25,-1,0
C:\remote-desktop-clients-master\remoteClientLib\src\main\java\com\undatech\opaque\util\FileUtils.java,com.undatech.opaque.util.FileUtils,class,9,16,7,9,27,1,0,43,49,0.72727275,0.054545455,0.054545455,11,11,11,0,0,0,11,0,0,0,1,1,1,0,0,0,0,0,6,129,8,6,3,3,2,15,12,36,9,31,3,0,0,0,116,1,0
C:\remote-desktop-clients-master\pubkeyGenerator\src\main\java\net\sourceforge\jsocks\UDPEncapsulation.java,net.sourceforge.jsocks.UDPEncapsulation,interface,1,5,4,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1,0
C:\remote-desktop-clients-master\remoteClientLib\src\main\java\com\undatech\opaque\input\RdpKeyboardMapper.java,com.undatech.opaque.input.RdpKeyboardMapper,class,6,8,2,6,101,1,0,24,28,0.94174546,0.5277778,0.7777778,17,0,9,8,0,0,9,0,0,0,207,194,6,23,0,178,191,0,3,613,24,1,25,0,33,5,245,395,2,217,2,0,1,0,274,1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\util\UriIntentParser.java,com.iiordanov.util.UriIntentParser$Anonymous1,anonymous,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\RemoteCanvasActivity.java,com.iiordanov.bVNC.RemoteCanvasActivity$Anonymous17,anonymous,4,4,0,4,2,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,2,0,1,1,0,0,0,12,-1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\RemoteCanvasActivity.java,com.iiordanov.bVNC.RemoteCanvasActivity$Anonymous16,anonymous,3,3,0,3,2,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,1,1,0,0,0,8,-1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\RemoteCanvasActivity.java,com.iiordanov.bVNC.RemoteCanvasActivity$Anonymous15,anonymous,4,4,0,4,2,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,2,0,1,1,0,0,0,12,-1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\RemoteCanvasActivity.java,com.iiordanov.bVNC.RemoteCanvasActivity$Anonymous14,anonymous,3,3,0,3,2,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,1,1,0,0,0,8,-1,0
C:\remote-desktop-clients-master\remoteClientLib\src\main\java\com\undatech\opaque\RdpCommunicator.java,com.undatech.opaque.RdpCommunicator$DisconnectThread,innerclass,0,0,0,0,2,2,0,1,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\android\bc\BCStorageContext7.java,com.iiordanov.android.bc.BCStorageContext7,class,3,3,0,3,2,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,1,0,0,2,0,4,1,2,1,0,0,0,22,1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\RemoteCanvasActivity.java,com.iiordanov.bVNC.RemoteCanvasActivity$Anonymous19,anonymous,7,7,0,7,3,1,0,7,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,2,0,0,0,1,2,0,2,1,0,0,0,20,-1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\android\bc\BCStorageContext8.java,com.iiordanov.android.bc.BCStorageContext8,class,3,3,0,3,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,17,0,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\RemoteCanvasActivity.java,com.iiordanov.bVNC.RemoteCanvasActivity$Anonymous18,anonymous,7,7,0,7,3,1,0,7,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,2,0,0,0,1,2,0,2,1,0,0,0,20,-1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\tigervnc\rdr\RawOutStream.java,com.tigervnc.rdr.RawOutStream,class,2,3,1,2,11,2,0,6,0,0.18181819,0.6545454,0.6545454,11,0,10,0,1,0,11,0,0,0,1,0,0,0,0,1,0,0,0,36,2,0,0,0,0,0,2,1,1,1,0,0,0,0,24,1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\RemoteCanvasActivity.java,com.iiordanov.bVNC.RemoteCanvasActivity$Anonymous13,anonymous,4,4,0,4,2,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,2,0,1,1,0,0,0,12,-1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\RemoteCanvasActivity.java,com.iiordanov.bVNC.RemoteCanvasActivity$Anonymous12,anonymous,3,3,0,3,2,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,1,1,0,0,0,8,-1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\RemoteCanvasActivity.java,com.iiordanov.bVNC.RemoteCanvasActivity$Anonymous11,anonymous,4,4,0,4,2,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,2,0,1,1,0,0,0,12,-1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\undatech\opaque\proxmox\pojo\PveResource.java,com.undatech.opaque.proxmox.pojo.PveResource,class,1,3,2,1,16,1,0,2,25,0.72727275,0.27272728,1.0,11,0,11,0,0,0,11,0,0,0,5,0,0,5,0,0,0,0,0,51,5,0,0,0,0,10,0,10,0,5,1,0,1,0,21,1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\RemoteCanvasActivity.java,com.iiordanov.bVNC.RemoteCanvasActivity$Anonymous10,anonymous,3,3,0,3,2,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,1,1,0,0,0,8,-1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\input\Panner.java,com.iiordanov.bVNC.input.Panner,class,6,10,4,6,7,1,1,9,0,0.42857143,1.0,1.0,4,0,4,0,0,0,4,0,0,0,7,1,0,1,0,6,2,0,0,56,0,0,1,0,2,1,2,14,4,10,2,0,2,0,47,1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\util\PermissionGroups.java,com.iiordanov.util.PermissionGroups,enum,0,1,1,0,2,1,0,0,0,0.0,1.0,1.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,8,1,0,0,0,0,2,0,1,0,1,0,0,0,0,19,1,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\AbstractScaling.java,com.iiordanov.bVNC.AbstractScaling,class,9,18,9,9,24,1,3,14,60,0.8076923,0.12820514,0.1923077,13,2,4,0,1,8,13,3,0,0,4,2,0,3,1,0,1,0,1,69,5,2,8,0,0,2,2,12,2,7,4,0,0,0,90,1025,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\android\drawing\RectList.java,com.iiordanov.android.drawing.RectList$NonOverlappingPortion,innerclass,3,3,0,3,56,1,0,2,2,0.56666666,0.16666667,0.16666667,4,0,0,0,0,4,4,0,0,0,15,0,0,0,0,15,0,0,0,178,1,0,17,0,16,0,8,165,0,17,3,0,0,0,61,8,0
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\dialogs\RepeaterDialog.java,com.iiordanov.bVNC.dialogs.RepeaterDialog$Anonymous2,anonymous,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,-1,0
