file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\remote-desktop-clients-master\remoteClientLib\src\main\java\com\undatech\opaque\RfbConnectable.java,com.undatech.opaque.RfbConnectable,"writeSetPixelFormat/11[int,int,boolean,boolean,int,int,int,int,int,int,boolean]",false,65,0,1,1,0,1,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1025,0,false
C:\remote-desktop-clients-master\remoteClientLib\src\main\java\com\undatech\opaque\RfbConnectable.java,com.undatech.opaque.RfbConnectable,writeClientCutText/1[java.lang.String],false,59,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1025,0,false
C:\remote-desktop-clients-master\remoteClientLib\src\main\java\com\undatech\opaque\RfbConnectable.java,com.undatech.opaque.RfbConnectable,"writePointerEvent/5[int,int,int,int,boolean]",false,63,0,5,5,0,1,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1025,0,false
C:\remote-desktop-clients-master\remoteClientLib\src\main\java\com\undatech\opaque\RfbConnectable.java,com.undatech.opaque.RfbConnectable,"writeFramebufferUpdateRequest/5[int,int,int,int,boolean]",false,69,0,3,3,0,1,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1025,0,false
C:\remote-desktop-clients-master\remoteClientLib\src\main\java\com\undatech\opaque\RfbConnectable.java,com.undatech.opaque.RfbConnectable,remoteClipboardChanged/1[java.lang.String],false,74,2,3,3,0,1,4,10,0,2,1,4,0,0,0,0,0,0,2,0,4,0,0,0,0,0,9,4,0,false
C:\remote-desktop-clients-master\remoteClientLib\src\main\java\com\undatech\opaque\RfbConnectable.java,com.undatech.opaque.RfbConnectable,isCertificateAccepted/0,false,71,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1025,0,false
C:\remote-desktop-clients-master\remoteClientLib\src\main\java\com\undatech\opaque\RfbConnectable.java,com.undatech.opaque.RfbConnectable,setHandler/1[com.undatech.opaque.Handler],false,46,1,2,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\remote-desktop-clients-master\remoteClientLib\src\main\java\com\undatech\opaque\RfbConnectable.java,com.undatech.opaque.RfbConnectable,getHandler/0,false,50,1,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\remote-desktop-clients-master\remoteClientLib\src\main\java\com\undatech\opaque\RfbConnectable.java,com.undatech.opaque.RfbConnectable,desktopName/0,false,56,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1025,0,false
C:\remote-desktop-clients-master\remoteClientLib\src\main\java\com\undatech\opaque\RfbConnectable.java,com.undatech.opaque.RfbConnectable,framebufferHeight/0,false,55,0,13,13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1025,0,false
C:\remote-desktop-clients-master\pubkeyGenerator\src\main\java\net\sourceforge\jsocks\UDPRelayServer.java,net.sourceforge.jsocks.UDPRelayServer,"pipe/3[java.net.DatagramSocket,java.net.DatagramSocket,boolean]",false,148,3,3,1,2,7,6,20,2,3,3,6,1,1,1,1,1,0,1,2,4,2,3,0,0,0,26,2,0,false
C:\remote-desktop-clients-master\pubkeyGenerator\src\main\java\net\sourceforge\jsocks\UDPRelayServer.java,net.sourceforge.jsocks.UDPRelayServer,getRelayIP/0,false,136,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,true
C:\remote-desktop-clients-master\pubkeyGenerator\src\main\java\net\sourceforge\jsocks\UDPRelayServer.java,net.sourceforge.jsocks.UDPRelayServer,run/0,false,180,1,3,0,3,3,6,12,0,0,0,6,3,3,0,0,1,0,3,0,0,1,2,0,0,0,10,1,0,false
C:\remote-desktop-clients-master\pubkeyGenerator\src\main\java\net\sourceforge\jsocks\UDPRelayServer.java,net.sourceforge.jsocks.UDPRelayServer,log/1[java.lang.String],false,39,0,4,4,0,2,2,6,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,10,0,false
C:\remote-desktop-clients-master\pubkeyGenerator\src\main\java\net\sourceforge\jsocks\UDPRelayServer.java,net.sourceforge.jsocks.UDPRelayServer,stop/0,false,220,1,2,1,1,1,1,5,0,0,0,1,1,2,0,0,0,0,0,0,2,0,0,0,0,0,14,33,0,true
C:\remote-desktop-clients-master\pubkeyGenerator\src\main\java\net\sourceforge\jsocks\UDPRelayServer.java,net.sourceforge.jsocks.UDPRelayServer,abort/0,false,109,1,3,2,1,5,4,15,1,0,0,4,1,1,0,3,1,0,1,0,1,0,2,0,0,0,17,34,0,false
C:\remote-desktop-clients-master\pubkeyGenerator\src\main\java\net\sourceforge\jsocks\UDPRelayServer.java,net.sourceforge.jsocks.UDPRelayServer,start/0,false,198,1,2,1,1,1,6,11,0,0,0,6,1,1,0,0,0,0,6,0,3,2,0,0,0,0,30,1,0,true
C:\remote-desktop-clients-master\pubkeyGenerator\src\main\java\net\sourceforge\jsocks\UDPRelayServer.java,net.sourceforge.jsocks.UDPRelayServer,getRelayPort/0,false,143,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,true
C:\remote-desktop-clients-master\pubkeyGenerator\src\main\java\net\sourceforge\jsocks\UDPRelayServer.java,net.sourceforge.jsocks.UDPRelayServer,setDatagramSize/1[int],false,54,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,9,0,true
C:\remote-desktop-clients-master\pubkeyGenerator\src\main\java\net\sourceforge\jsocks\UDPRelayServer.java,net.sourceforge.jsocks.UDPRelayServer,setTimeout/1[int],false,64,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,9,0,true
C:\remote-desktop-clients-master\pubkeyGenerator\src\main\java\net\sourceforge\jsocks\UDPRelayServer.java,net.sourceforge.jsocks.UDPRelayServer,"UDPRelayServer/5[java.net.InetAddress,int,java.lang.Thread,java.net.Socket,net.sourceforge.jsocks.server.ServerAuthenticator]",true,88,2,4,1,3,3,6,11,0,0,5,6,0,0,0,1,0,0,1,1,9,0,1,0,0,0,67,1,0,true
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\input\RemoteRdpPointer.java,com.iiordanov.bVNC.input.RemoteRdpPointer,"sendPointerEvent/4[int,int,int,boolean]",false,110,4,14,7,7,8,7,27,0,1,4,7,0,0,0,2,0,0,3,7,8,3,2,0,0,0,23,2,0,true
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\input\RemoteRdpPointer.java,com.iiordanov.bVNC.input.RemoteRdpPointer,"scrollUp/3[int,int,int]",false,57,1,1,0,1,1,1,4,0,0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,27,1,0,false
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\input\RemoteRdpPointer.java,com.iiordanov.bVNC.input.RemoteRdpPointer,"middleButtonDown/3[int,int,int]",false,45,1,1,0,1,1,1,4,0,0,3,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,27,1,0,false
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\input\RemoteRdpPointer.java,com.iiordanov.bVNC.input.RemoteRdpPointer,"moveMouseButtonDown/3[int,int,int]",false,85,1,2,1,1,1,1,4,0,0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,28,1,0,false
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\input\RemoteRdpPointer.java,com.iiordanov.bVNC.input.RemoteRdpPointer,"releaseButton/3[int,int,int]",false,97,1,1,0,1,1,1,5,0,0,3,1,1,1,0,0,0,0,0,1,2,0,0,0,0,0,20,1,0,false
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\input\RemoteRdpPointer.java,com.iiordanov.bVNC.input.RemoteRdpPointer,"rightButtonDown/3[int,int,int]",false,51,1,1,0,1,1,1,4,0,0,3,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,28,1,0,false
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\input\RemoteRdpPointer.java,com.iiordanov.bVNC.input.RemoteRdpPointer,"scrollDown/3[int,int,int]",false,63,1,1,0,1,1,1,4,0,0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,27,1,0,false
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\input\RemoteRdpPointer.java,com.iiordanov.bVNC.input.RemoteRdpPointer,"moveMouseButtonUp/3[int,int,int]",false,91,1,1,0,1,1,1,4,0,0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,21,1,0,false
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\input\RemoteRdpPointer.java,com.iiordanov.bVNC.input.RemoteRdpPointer,"RemoteRdpPointer/4[com.undatech.opaque.RfbConnectable,com.iiordanov.bVNC.RemoteCanvas,com.iiordanov.bVNC.input.Handler,boolean]",true,26,3,1,1,0,1,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\input\RemoteRdpPointer.java,com.iiordanov.bVNC.input.RemoteRdpPointer,"leftButtonDown/3[int,int,int]",false,39,1,1,0,1,1,1,4,0,0,3,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,28,1,0,false
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\input\RemoteRdpPointer.java,com.iiordanov.bVNC.input.RemoteRdpPointer,"moveMouse/3[int,int,int]",false,79,1,1,0,1,1,1,4,0,0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,20,1,0,false
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\input\RemoteRdpPointer.java,com.iiordanov.bVNC.input.RemoteRdpPointer,"scrollLeft/3[int,int,int]",false,69,0,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\input\RemoteRdpPointer.java,com.iiordanov.bVNC.input.RemoteRdpPointer,"scrollRight/3[int,int,int]",false,74,0,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\input\RemoteRdpPointer.java,com.iiordanov.bVNC.input.RemoteRdpPointer,"sendButtonDownOrMoveButtonDown/3[int,int,int]",false,30,1,5,3,2,2,2,8,0,0,3,2,2,2,0,1,0,0,0,0,0,0,1,0,0,0,14,2,0,false
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\android\bc\BCActivityManagerDefault.java,com.iiordanov.android.bc.BCActivityManagerDefault,getMemoryClass/1[com.iiordanov.android.bc.ActivityManager],false,17,1,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1,0,false
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\dialogs\ImportTlsCaDialog.java,com.iiordanov.bVNC.dialogs.ImportTlsCaDialog,onCreate/1[com.iiordanov.bVNC.dialogs.Bundle],false,106,6,1,0,1,1,9,28,0,1,1,9,1,1,0,0,0,0,0,1,8,0,0,2,0,0,34,4,0,false
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\dialogs\ImportTlsCaDialog.java,com.iiordanov.bVNC.dialogs.ImportTlsCaDialog,onAttachedToWindow/0,false,92,1,1,0,1,1,1,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\dialogs\ImportTlsCaDialog.java,com.iiordanov.bVNC.dialogs.ImportTlsCaDialog,setWidgetStateAppropriately/0,false,96,2,5,2,3,1,4,5,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,2,0,false
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\dialogs\ImportTlsCaDialog.java,com.iiordanov.bVNC.dialogs.ImportTlsCaDialog,showDocumentation/1[com.iiordanov.bVNC.dialogs.Context],false,67,1,1,1,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,false
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\dialogs\ImportTlsCaDialog.java,com.iiordanov.bVNC.dialogs.ImportTlsCaDialog,"ImportTlsCaDialog/2[com.iiordanov.bVNC.dialogs.Context,com.iiordanov.bVNC.Database]",true,57,5,2,1,1,1,2,7,0,0,2,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,20,1,0,true
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\dialogs\ImportTlsCaDialog.java,com.iiordanov.bVNC.dialogs.ImportTlsCaDialog,onBackPressed/0,false,76,3,5,1,4,1,8,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\android\bc\BCActivityManagerV5.java,com.iiordanov.android.bc.BCActivityManagerV5,getMemoryClass/1[com.iiordanov.android.bc.ActivityManager],false,17,1,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\android\bc\DummyScaleGestureDetector.java,com.iiordanov.android.bc.DummyScaleGestureDetector,isInProgress/0,false,107,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\android\bc\DummyScaleGestureDetector.java,com.iiordanov.android.bc.DummyScaleGestureDetector,getPreviousSpan/0,false,83,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,false
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\android\bc\DummyScaleGestureDetector.java,com.iiordanov.android.bc.DummyScaleGestureDetector,getFocusY/0,false,75,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,false
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\android\bc\DummyScaleGestureDetector.java,com.iiordanov.android.bc.DummyScaleGestureDetector,getScaleFactor/0,false,91,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,false
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\android\bc\DummyScaleGestureDetector.java,com.iiordanov.android.bc.DummyScaleGestureDetector,onTouchEvent/1[com.iiordanov.android.bc.MotionEvent],false,115,1,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\android\bc\DummyScaleGestureDetector.java,com.iiordanov.android.bc.DummyScaleGestureDetector,getEventTime/0,false,59,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,false
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\android\bc\DummyScaleGestureDetector.java,com.iiordanov.android.bc.DummyScaleGestureDetector,getFocusX/0,false,67,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,false
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\android\bc\DummyScaleGestureDetector.java,com.iiordanov.android.bc.DummyScaleGestureDetector,getTimeDelta/0,false,99,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,false
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\android\bc\DummyScaleGestureDetector.java,com.iiordanov.android.bc.DummyScaleGestureDetector,getCurrentSpan/0,false,51,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,false
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\util\PermissionsManager.java,com.iiordanov.util.PermissionsManager,(initializer 1),false,35,1,6,0,6,1,2,6,0,1,0,2,0,0,0,0,0,0,3,0,2,0,0,0,0,0,3,8,0,false
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\util\PermissionsManager.java,com.iiordanov.util.PermissionsManager,retrievePermissions/1[com.iiordanov.util.Context],false,43,2,1,0,1,2,7,13,2,2,1,7,0,0,0,0,1,0,2,0,2,0,1,0,0,0,10,10,0,false
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\util\PermissionsManager.java,com.iiordanov.util.PermissionsManager,"requestPermissions/3[com.iiordanov.util.Activity,com.iiordanov.util.PermissionGroups,boolean]",false,57,3,6,4,2,6,9,19,1,1,3,9,0,0,1,2,0,0,2,1,1,2,3,0,0,0,11,9,0,false
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\ConnectionSettable.java,com.iiordanov.bVNC.ConnectionSettable,setConnection/1[com.undatech.opaque.Connection],false,26,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
C:\remote-desktop-clients-master\remoteClientLib\src\main\java\com\undatech\opaque\input\XKeySymCoverter.java,com.undatech.opaque.input.XKeySymCoverter,ucs2keysym/1[long],false,1578,0,0,0,0,8,0,15,3,3,1,0,0,0,1,0,0,3,0,12,5,5,4,0,0,0,9,9,0,false
C:\remote-desktop-clients-master\remoteClientLib\src\main\java\com\undatech\opaque\input\XKeySymCoverter.java,com.undatech.opaque.input.XKeySymCoverter,keysym2ucs/1[long],false,1605,0,1,1,0,10,0,16,4,3,1,0,0,0,1,1,0,4,0,16,5,5,4,0,0,0,12,9,0,false
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\MemInStream.java,com.iiordanov.bVNC.MemInStream,"overrun/2[int,int]",false,31,0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,4,0,false
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\MemInStream.java,com.iiordanov.bVNC.MemInStream,pos/0,false,29,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\MemInStream.java,com.iiordanov.bVNC.MemInStream,"MemInStream/3[byte[],int,int]",true,23,1,1,1,0,1,0,5,0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,9,1,0,false
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\MostRecentBean.java,com.iiordanov.bVNC.MostRecentBean,getConnectionId/0,false,47,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,false
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\MostRecentBean.java,com.iiordanov.bVNC.MostRecentBean,Gen_tableName/0,false,42,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,false
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\MostRecentBean.java,com.iiordanov.bVNC.MostRecentBean,Gen_getValues/0,false,54,2,0,0,0,1,2,8,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\MostRecentBean.java,com.iiordanov.bVNC.MostRecentBean,get_Id/0,false,45,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\MostRecentBean.java,com.iiordanov.bVNC.MostRecentBean,setShowSplashVersion/1[long],false,50,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,1,0,false
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\MostRecentBean.java,com.iiordanov.bVNC.MostRecentBean,setTextIndex/1[long],false,52,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,false
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\MostRecentBean.java,com.iiordanov.bVNC.MostRecentBean,getShowSplashVersion/0,false,49,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,false
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\MostRecentBean.java,com.iiordanov.bVNC.MostRecentBean,getTextIndex/0,false,51,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,false
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\MostRecentBean.java,com.iiordanov.bVNC.MostRecentBean,Gen_columnIndices/1[android.database.Cursor],false,68,2,0,0,0,2,1,11,1,1,1,1,0,0,0,1,0,0,1,7,6,0,1,0,0,0,47,1,0,true
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\MostRecentBean.java,com.iiordanov.bVNC.MostRecentBean,set_Id/1[long],false,46,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
C:\remote-desktop-clients-master\bVNC\src\main\java\com\iiordanov\bVNC\MostRecentBean.java,com.iiordanov.bVNC.MostRecentBean,Gen_populate/1[android.content.ContentValues],false,102,1,0,0,0,1,1,6,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,31,1,0,true
