file,class,method,variable,usage
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-autoconfigure\src\main\java\org\springframework\cloud\sleuth\autoconfig\instrument\prometheus\PrometheusExemplarsAutoConfiguration.java,org.springframework.cloud.sleuth.autoconfig.instrument.prometheus.PrometheusExemplarsAutoConfiguration,sleuthSpanContextSupplier/1[org.springframework.cloud.sleuth.autoconfig.instrument.prometheus.ObjectProvider<org.springframework.cloud.sleuth.Tracer>],tracerProvider,1
C:\spring-cloud-sleuth-3.1.x\tests\common\src\main\java\org\springframework\cloud\sleuth\instrument\web\client\integration\sampled\WebClientTests.java,org.springframework.cloud.sleuth.instrument.web.client.integration.sampled.WebClientTests$TestConfiguration,"testErrorController/2[org.springframework.cloud.sleuth.instrument.web.client.integration.sampled.ErrorAttributes,org.springframework.cloud.sleuth.instrument.web.client.integration.sampled.Tracer]",errorAttributes,1
C:\spring-cloud-sleuth-3.1.x\tests\common\src\main\java\org\springframework\cloud\sleuth\instrument\web\client\integration\sampled\WebClientTests.java,org.springframework.cloud.sleuth.instrument.web.client.integration.sampled.WebClientTests$TestConfiguration,"testErrorController/2[org.springframework.cloud.sleuth.instrument.web.client.integration.sampled.ErrorAttributes,org.springframework.cloud.sleuth.instrument.web.client.integration.sampled.Tracer]",tracer,1
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-brave\src\test\java\org\springframework\cloud\sleuth\brave\instrument\messaging\KafkaFactoryBeanPostProcessorTests.java,org.springframework.cloud.sleuth.brave.instrument.messaging.TestProducerFactory,addPostProcessor/1[org.springframework.cloud.sleuth.brave.instrument.messaging.ProducerPostProcessor],postProcessor,1
C:\spring-cloud-sleuth-3.1.x\tests\common\src\main\java\org\springframework\cloud\sleuth\instrument\async\TraceScheduledThreadPoolExecutorAnotherConstructorTests.java,org.springframework.cloud.sleuth.instrument.async.TraceScheduledThreadPoolExecutorAnotherConstructorTests$Anonymous2,"rejectedExecution/2[java.lang.Runnable,java.util.concurrent.ThreadPoolExecutor]",r,0
C:\spring-cloud-sleuth-3.1.x\tests\common\src\main\java\org\springframework\cloud\sleuth\instrument\async\TraceScheduledThreadPoolExecutorAnotherConstructorTests.java,org.springframework.cloud.sleuth.instrument.async.TraceScheduledThreadPoolExecutorAnotherConstructorTests$Anonymous2,"rejectedExecution/2[java.lang.Runnable,java.util.concurrent.ThreadPoolExecutor]",executor,0
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\test\java\org\springframework\cloud\sleuth\instrument\reactor\ReactorHooksHelperTests.java,org.springframework.cloud.sleuth.instrument.reactor.ReactorHooksHelperTests,shouldDecorateWhenOperatorWithoutRunStyleThanShouldDecorate/0,actual,1
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\test\java\org\springframework\cloud\sleuth\instrument\reactor\ReactorHooksHelperTests.java,org.springframework.cloud.sleuth.instrument.reactor.ReactorHooksHelperTests,shouldDecorateWhenOperatorWithoutRunStyleThanShouldDecorate/0,source,1
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\test\java\org\springframework\cloud\sleuth\instrument\reactor\ReactorHooksHelperTests.java,org.springframework.cloud.sleuth.instrument.reactor.ReactorHooksHelperTests,shouldDecorateWhenAsyncSourceAndTraceContextPropagatorThanShouldNotDecorate/0,actual,1
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\test\java\org\springframework\cloud\sleuth\instrument\reactor\ReactorHooksHelperTests.java,org.springframework.cloud.sleuth.instrument.reactor.ReactorHooksHelperTests,shouldDecorateWhenAsyncSourceAndTraceContextPropagatorThanShouldNotDecorate/0,syncSourceWithLifter,1
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\test\java\org\springframework\cloud\sleuth\instrument\reactor\ReactorHooksHelperTests.java,org.springframework.cloud.sleuth.instrument.reactor.ReactorHooksHelperTests,shouldDecorateWhenAsyncSourceAndScopePassingLifterThanShouldNotDecorate/0,actual,1
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\test\java\org\springframework\cloud\sleuth\instrument\reactor\ReactorHooksHelperTests.java,org.springframework.cloud.sleuth.instrument.reactor.ReactorHooksHelperTests,shouldDecorateWhenAsyncSourceAndScopePassingLifterThanShouldNotDecorate/0,syncSourceWithLifter,1
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\test\java\org\springframework\cloud\sleuth\instrument\reactor\ReactorHooksHelperTests.java,org.springframework.cloud.sleuth.instrument.reactor.ReactorHooksHelperTests,shouldDecorateWhenAsyncSourceAndScopePassingLifterThanShouldNotDecorate/0,publisher,1
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\test\java\org\springframework\cloud\sleuth\instrument\reactor\ReactorHooksHelperTests.java,org.springframework.cloud.sleuth.instrument.reactor.ReactorHooksHelperTests,shouldDecorateWhenAsyncSourceAndScopePassingLifterThanShouldNotDecorate/0,traceContextPropagator,1
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\test\java\org\springframework\cloud\sleuth\instrument\reactor\ReactorHooksHelperTests.java,org.springframework.cloud.sleuth.instrument.reactor.ReactorHooksHelperTests,shouldDecorateWhenAsyncSourceAndScopePassingLifterThanShouldNotDecorate/0,coreSubscriber,1
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\test\java\org\springframework\cloud\sleuth\instrument\reactor\ReactorHooksHelperTests.java,org.springframework.cloud.sleuth.instrument.reactor.ReactorHooksHelperTests,shouldDecorateWhenProcessorSourceThanShouldNotDecorate/0,actual,1
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\test\java\org\springframework\cloud\sleuth\instrument\reactor\ReactorHooksHelperTests.java,org.springframework.cloud.sleuth.instrument.reactor.ReactorHooksHelperTests,shouldDecorateWhenProcessorSourceThanShouldNotDecorate/0,asyncSource,1
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\test\java\org\springframework\cloud\sleuth\instrument\reactor\ReactorHooksHelperTests.java,org.springframework.cloud.sleuth.instrument.reactor.ReactorHooksHelperTests,shouldDecorateWhenSyncSourceThanShouldNotDecorate/0,actual,1
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\test\java\org\springframework\cloud\sleuth\instrument\reactor\ReactorHooksHelperTests.java,org.springframework.cloud.sleuth.instrument.reactor.ReactorHooksHelperTests,shouldDecorateWhenSyncSourceProducerThanShouldNotDecorate/0,actual,1
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\test\java\org\springframework\cloud\sleuth\instrument\reactor\ReactorHooksHelperTests.java,org.springframework.cloud.sleuth.instrument.reactor.ReactorHooksHelperTests,shouldDecorateWhenSyncSourceProducerThanShouldNotDecorate/0,syncSource,1
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\test\java\org\springframework\cloud\sleuth\instrument\reactor\ReactorHooksHelperTests.java,org.springframework.cloud.sleuth.instrument.reactor.ReactorHooksHelperTests,shouldDecorateWhenAsyncSourceAndLifterThanShouldDecorate/0,actual,1
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\test\java\org\springframework\cloud\sleuth\instrument\reactor\ReactorHooksHelperTests.java,org.springframework.cloud.sleuth.instrument.reactor.ReactorHooksHelperTests,shouldDecorateWhenAsyncSourceAndLifterThanShouldDecorate/0,asyncSourceWithLifter,1
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\test\java\org\springframework\cloud\sleuth\instrument\reactor\ReactorHooksHelperTests.java,org.springframework.cloud.sleuth.instrument.reactor.ReactorHooksHelperTests,shouldDecorateWhenSyncSourceAndLifterThanShouldNotDecorate/0,actual,1
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\test\java\org\springframework\cloud\sleuth\instrument\reactor\ReactorHooksHelperTests.java,org.springframework.cloud.sleuth.instrument.reactor.ReactorHooksHelperTests,shouldDecorateWhenSyncSourceAndLifterThanShouldNotDecorate/0,syncSourceWithLifter,1
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\test\java\org\springframework\cloud\sleuth\instrument\reactor\ReactorHooksHelperTests.java,org.springframework.cloud.sleuth.instrument.reactor.ReactorHooksHelperTests,shouldDecorateWhenNotSyncSourceProducerThanShouldDecorate/0,actual,1
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\test\java\org\springframework\cloud\sleuth\instrument\reactor\ReactorHooksHelperTests.java,org.springframework.cloud.sleuth.instrument.reactor.ReactorHooksHelperTests,shouldDecorateWhenNotSyncSourceProducerThanShouldDecorate/0,asyncSource,1
C:\spring-cloud-sleuth-3.1.x\tests\common\src\main\java\org\springframework\cloud\sleuth\instrument\async\TraceScheduledThreadPoolExecutorAnotherConstructorTests.java,org.springframework.cloud.sleuth.instrument.async.TraceScheduledThreadPoolExecutorAnotherConstructorTests$Anonymous1,newThread/1[java.lang.Runnable],r,1
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\main\java\org\springframework\cloud\sleuth\instrument\config\TraceEnvironmentRepositoryAspect.java,org.springframework.cloud.sleuth.instrument.config.TraceEnvironmentRepositoryAspect,TraceEnvironmentRepositoryAspect/1[org.springframework.cloud.sleuth.instrument.config.Tracer],tracer,2
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\main\java\org\springframework\cloud\sleuth\instrument\config\TraceEnvironmentRepositoryAspect.java,org.springframework.cloud.sleuth.instrument.config.TraceEnvironmentRepositoryAspect,traceFindEnvironment/1[org.springframework.cloud.sleuth.instrument.config.ProceedingJoinPoint],findOneSpan,2
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\main\java\org\springframework\cloud\sleuth\instrument\config\TraceEnvironmentRepositoryAspect.java,org.springframework.cloud.sleuth.instrument.config.TraceEnvironmentRepositoryAspect,traceFindEnvironment/1[org.springframework.cloud.sleuth.instrument.config.ProceedingJoinPoint],pjp,3
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\main\java\org\springframework\cloud\sleuth\instrument\config\TraceEnvironmentRepositoryAspect.java,org.springframework.cloud.sleuth.instrument.config.TraceEnvironmentRepositoryAspect,traceFindEnvironment/1[org.springframework.cloud.sleuth.instrument.config.ProceedingJoinPoint],ws,0
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-samples\spring-cloud-sleuth-sample-zipkin\src\main\java\sample\SampleController.java,SampleController,hi2/0,millis,2
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-samples\spring-cloud-sleuth-sample-zipkin\src\main\java\sample\SampleController.java,SampleController,start/0,s,1
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-samples\spring-cloud-sleuth-sample-zipkin\src\main\java\sample\SampleController.java,SampleController,start/0,millis,3
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-samples\spring-cloud-sleuth-sample-zipkin\src\main\java\sample\SampleController.java,SampleController,onApplicationEvent/1[ServletWebServerInitializedEvent],event,1
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-samples\spring-cloud-sleuth-sample-zipkin\src\main\java\sample\SampleController.java,SampleController,hi/0,s,1
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-samples\spring-cloud-sleuth-sample-zipkin\src\main\java\sample\SampleController.java,SampleController,traced/0,s,1
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-samples\spring-cloud-sleuth-sample-zipkin\src\main\java\sample\SampleController.java,SampleController,traced/0,millis,3
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-samples\spring-cloud-sleuth-sample-zipkin\src\main\java\sample\SampleController.java,SampleController,traced/0,span,1
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-autoconfigure\src\test\java\org\springframework\cloud\sleuth\autoconfig\brave\BraveSamplerConfigurationTests.java,org.springframework.cloud.sleuth.autoconfig.brave.BraveSamplerConfigurationTests$WithSpanHandler$Anonymous1,"end/3[org.springframework.cloud.sleuth.autoconfig.brave.TraceContext,org.springframework.cloud.sleuth.autoconfig.brave.MutableSpan,org.springframework.cloud.sleuth.autoconfig.brave.Cause]",context,0
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-autoconfigure\src\test\java\org\springframework\cloud\sleuth\autoconfig\brave\BraveSamplerConfigurationTests.java,org.springframework.cloud.sleuth.autoconfig.brave.BraveSamplerConfigurationTests$WithSpanHandler$Anonymous1,"end/3[org.springframework.cloud.sleuth.autoconfig.brave.TraceContext,org.springframework.cloud.sleuth.autoconfig.brave.MutableSpan,org.springframework.cloud.sleuth.autoconfig.brave.Cause]",cause,0
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-autoconfigure\src\test\java\org\springframework\cloud\sleuth\autoconfig\brave\BraveSamplerConfigurationTests.java,org.springframework.cloud.sleuth.autoconfig.brave.BraveSamplerConfigurationTests$WithSpanHandler$Anonymous1,"end/3[org.springframework.cloud.sleuth.autoconfig.brave.TraceContext,org.springframework.cloud.sleuth.autoconfig.brave.MutableSpan,org.springframework.cloud.sleuth.autoconfig.brave.Cause]",span,0
