file,class,method,variable,usage
C:\spring-cloud-sleuth-3.1.x\benchmarks\src\test\java\org\springframework\cloud\sleuth\benchmarks\jmh\mvc\AsyncWithoutSleuthBenchmarksTests.java,org.springframework.cloud.sleuth.benchmarks.jmh.mvc.AsyncWithoutSleuthBenchmarksTests$BenchmarkContext,setup/0,context,2
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\main\java\org\springframework\cloud\sleuth\instrument\config\TraceEnvironmentRepositoryAspect.java,org.springframework.cloud.sleuth.instrument.config.TraceEnvironmentRepositoryAspect,TraceEnvironmentRepositoryAspect/1[org.springframework.cloud.sleuth.instrument.config.Tracer],tracer,3
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\main\java\org\springframework\cloud\sleuth\instrument\config\TraceEnvironmentRepositoryAspect.java,org.springframework.cloud.sleuth.instrument.config.TraceEnvironmentRepositoryAspect,traceFindEnvironment/1[org.springframework.cloud.sleuth.instrument.config.ProceedingJoinPoint],tracer,2
C:\spring-cloud-sleuth-3.1.x\tests\brave\spring-cloud-sleuth-instrumentation-async-tests\src\test\java\org\springframework\cloud\sleuth\brave\instrument\async\issues\issue546\Issue546Tests.java,org.springframework.cloud.sleuth.brave.instrument.async.issues.issue546.Issue546Tests,port/0,environment,1
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\main\java\org\springframework\cloud\sleuth\instrument\rxjava\SleuthRxJavaSchedulersHook.java,org.springframework.cloud.sleuth.instrument.rxjava.SleuthRxJavaSchedulersHook$TraceAction,"TraceAction/3[org.springframework.cloud.sleuth.instrument.rxjava.Tracer,org.springframework.cloud.sleuth.instrument.rxjava.Action0,java.util.List<java.util.regex.Pattern>]",actual,3
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\main\java\org\springframework\cloud\sleuth\instrument\rxjava\SleuthRxJavaSchedulersHook.java,org.springframework.cloud.sleuth.instrument.rxjava.SleuthRxJavaSchedulersHook$TraceAction,"TraceAction/3[org.springframework.cloud.sleuth.instrument.rxjava.Tracer,org.springframework.cloud.sleuth.instrument.rxjava.Action0,java.util.List<java.util.regex.Pattern>]",parent,1
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\main\java\org\springframework\cloud\sleuth\instrument\rxjava\SleuthRxJavaSchedulersHook.java,org.springframework.cloud.sleuth.instrument.rxjava.SleuthRxJavaSchedulersHook$TraceAction,"TraceAction/3[org.springframework.cloud.sleuth.instrument.rxjava.Tracer,org.springframework.cloud.sleuth.instrument.rxjava.Action0,java.util.List<java.util.regex.Pattern>]",threadsToIgnore,3
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\main\java\org\springframework\cloud\sleuth\instrument\rxjava\SleuthRxJavaSchedulersHook.java,org.springframework.cloud.sleuth.instrument.rxjava.SleuthRxJavaSchedulersHook$TraceAction,"TraceAction/3[org.springframework.cloud.sleuth.instrument.rxjava.Tracer,org.springframework.cloud.sleuth.instrument.rxjava.Action0,java.util.List<java.util.regex.Pattern>]",tracer,4
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\main\java\org\springframework\cloud\sleuth\instrument\rxjava\SleuthRxJavaSchedulersHook.java,org.springframework.cloud.sleuth.instrument.rxjava.SleuthRxJavaSchedulersHook$TraceAction,call/0,actual,2
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\main\java\org\springframework\cloud\sleuth\instrument\rxjava\SleuthRxJavaSchedulersHook.java,org.springframework.cloud.sleuth.instrument.rxjava.SleuthRxJavaSchedulersHook$TraceAction,call/0,parent,1
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\main\java\org\springframework\cloud\sleuth\instrument\rxjava\SleuthRxJavaSchedulersHook.java,org.springframework.cloud.sleuth.instrument.rxjava.SleuthRxJavaSchedulersHook$TraceAction,call/0,threadsToIgnore,1
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\main\java\org\springframework\cloud\sleuth\instrument\rxjava\SleuthRxJavaSchedulersHook.java,org.springframework.cloud.sleuth.instrument.rxjava.SleuthRxJavaSchedulersHook$TraceAction,call/0,tracer,2
C:\spring-cloud-sleuth-3.1.x\tests\common\src\main\java\org\springframework\cloud\sleuth\instrument\web\client\HttpClientBeanPostProcessorTest.java,org.springframework.cloud.sleuth.instrument.web.client.HttpClientBeanPostProcessorTest,traceContext/0,traceContext,1
C:\spring-cloud-sleuth-3.1.x\tests\common\src\main\java\org\springframework\cloud\sleuth\instrument\web\client\HttpClientBeanPostProcessorTest.java,org.springframework.cloud.sleuth.instrument.web.client.HttpClientBeanPostProcessorTest,mapConnect_should_setup_reactor_context_currentTraceContext/0,connection,1
C:\spring-cloud-sleuth-3.1.x\tests\common\src\main\java\org\springframework\cloud\sleuth\instrument\web\client\HttpClientBeanPostProcessorTest.java,org.springframework.cloud.sleuth.instrument.web.client.HttpClientBeanPostProcessorTest,mapConnect_should_setup_reactor_context_currentTraceContext/0,traceContext,1
C:\spring-cloud-sleuth-3.1.x\tests\common\src\main\java\org\springframework\cloud\sleuth\instrument\web\client\HttpClientBeanPostProcessorTest.java,org.springframework.cloud.sleuth.instrument.web.client.HttpClientBeanPostProcessorTest,mapConnect_should_setup_reactor_context_no_currentTraceContext/0,connection,1
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-autoconfigure\src\main\java\org\springframework\cloud\sleuth\autoconfig\instrument\jdbc\TraceJdbcProperties.java,org.springframework.cloud.sleuth.autoconfig.instrument.jdbc.TraceJdbcProperties$P6SpyProperties$P6SpyTracing,setIncludeParameterValues/1[boolean],includeParameterValues,3
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-autoconfigure\src\main\java\org\springframework\cloud\sleuth\autoconfig\instrument\jdbc\TraceJdbcProperties.java,org.springframework.cloud.sleuth.autoconfig.instrument.jdbc.TraceJdbcProperties$P6SpyProperties$P6SpyTracing,isIncludeParameterValues/0,includeParameterValues,1
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-brave\src\test\java\org\springframework\cloud\sleuth\internal\LazyBeanTests.java,org.springframework.cloud.sleuth.internal.LazyBeanTests,should_return_null_when_no_basic_type/0,context,2
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-brave\src\test\java\org\springframework\cloud\sleuth\internal\LazyBeanTests.java,org.springframework.cloud.sleuth.internal.LazyBeanTests,should_work_with_basic_type/0,context,3
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-brave\src\test\java\org\springframework\cloud\sleuth\internal\LazyBeanTests.java,org.springframework.cloud.sleuth.internal.LazyBeanTests,should_throw_error_when_no_basic_type/0,context,2
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-brave\src\test\java\org\springframework\cloud\sleuth\internal\LazyBeanTests.java,org.springframework.cloud.sleuth.internal.LazyBeanTests,close/0,context,1
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-autoconfigure\src\main\java\org\springframework\cloud\sleuth\autoconfig\instrument\tx\TracePlatformTransactionManagerBeanPostProcessor.java,org.springframework.cloud.sleuth.autoconfig.instrument.tx.TracePlatformTransactionManagerBeanPostProcessor,"postProcessAfterInitialization/2[java.lang.Object,java.lang.String]",platformTransactionManagerInstrumenter,1
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-autoconfigure\src\main\java\org\springframework\cloud\sleuth\autoconfig\instrument\tx\TracePlatformTransactionManagerBeanPostProcessor.java,org.springframework.cloud.sleuth.autoconfig.instrument.tx.TracePlatformTransactionManagerBeanPostProcessor,TracePlatformTransactionManagerBeanPostProcessor/1[org.springframework.cloud.sleuth.autoconfig.instrument.tx.BeanFactory],platformTransactionManagerInstrumenter,1
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-autoconfigure\src\main\java\org\springframework\cloud\sleuth\autoconfig\zipkin2\ZipkinAutoConfiguration.java,org.springframework.cloud.sleuth.autoconfig.zipkin2.ZipkinAutoConfiguration,"checkResult/3[java.util.concurrent.ExecutorService,org.springframework.cloud.sleuth.autoconfig.zipkin2.Sender,long]",zipkinExecutor,3
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-autoconfigure\src\main\java\org\springframework\cloud\sleuth\autoconfig\zipkin2\ZipkinAutoConfiguration.java,org.springframework.cloud.sleuth.autoconfig.zipkin2.ZipkinAutoConfiguration,"reporter/3[org.springframework.cloud.sleuth.autoconfig.zipkin2.ReporterMetrics,org.springframework.cloud.sleuth.autoconfig.zipkin2.ZipkinProperties,org.springframework.cloud.sleuth.autoconfig.zipkin2.Sender]",REPORTER_BEAN_NAME,2
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-autoconfigure\src\main\java\org\springframework\cloud\sleuth\autoconfig\zipkin2\ZipkinAutoConfiguration.java,org.springframework.cloud.sleuth.autoconfig.zipkin2.ZipkinAutoConfiguration,"reporter/3[org.springframework.cloud.sleuth.autoconfig.zipkin2.ReporterMetrics,org.springframework.cloud.sleuth.autoconfig.zipkin2.ZipkinProperties,org.springframework.cloud.sleuth.autoconfig.zipkin2.Sender]",zipkinExecutor,1
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-autoconfigure\src\main\java\org\springframework\cloud\sleuth\autoconfig\zipkin2\ZipkinAutoConfiguration.java,org.springframework.cloud.sleuth.autoconfig.zipkin2.ZipkinAutoConfiguration,"reporter/3[org.springframework.cloud.sleuth.autoconfig.zipkin2.ReporterMetrics,org.springframework.cloud.sleuth.autoconfig.zipkin2.ZipkinProperties,org.springframework.cloud.sleuth.autoconfig.zipkin2.Sender]",SENDER_BEAN_NAME,1
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-autoconfigure\src\main\java\org\springframework\cloud\sleuth\autoconfig\zipkin2\ZipkinAutoConfiguration.java,org.springframework.cloud.sleuth.autoconfig.zipkin2.ZipkinAutoConfiguration,"logCheckResult/2[org.springframework.cloud.sleuth.autoconfig.zipkin2.Sender,org.springframework.cloud.sleuth.autoconfig.zipkin2.CheckResult]",log,3
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-autoconfigure\src\main\java\org\springframework\cloud\sleuth\autoconfig\instrument\kafka\SpringKafkaConsumerPostProcessor.java,org.springframework.cloud.sleuth.autoconfig.instrument.kafka.SpringKafkaConsumerPostProcessor,"apply/1[org.springframework.cloud.sleuth.autoconfig.instrument.kafka.Consumer<K,V>]",beanFactory,1
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-autoconfigure\src\main\java\org\springframework\cloud\sleuth\autoconfig\instrument\kafka\SpringKafkaConsumerPostProcessor.java,org.springframework.cloud.sleuth.autoconfig.instrument.kafka.SpringKafkaConsumerPostProcessor,SpringKafkaConsumerPostProcessor/1[org.springframework.cloud.sleuth.autoconfig.instrument.kafka.BeanFactory],beanFactory,3
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\main\java\org\springframework\cloud\sleuth\instrument\session\TraceSessionRepositoryAspect.java,org.springframework.cloud.sleuth.instrument.session.TraceSessionRepositoryAspect,"TraceSessionRepositoryAspect/2[org.springframework.cloud.sleuth.instrument.session.Tracer,org.springframework.cloud.sleuth.instrument.session.CurrentTraceContext]",currentTraceContext,3
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\main\java\org\springframework\cloud\sleuth\instrument\session\TraceSessionRepositoryAspect.java,org.springframework.cloud.sleuth.instrument.session.TraceSessionRepositoryAspect,"TraceSessionRepositoryAspect/2[org.springframework.cloud.sleuth.instrument.session.Tracer,org.springframework.cloud.sleuth.instrument.session.CurrentTraceContext]",tracer,3
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\main\java\org\springframework\cloud\sleuth\instrument\session\TraceSessionRepositoryAspect.java,org.springframework.cloud.sleuth.instrument.session.TraceSessionRepositoryAspect,wrapSessionRepository/1[org.springframework.cloud.sleuth.instrument.session.SessionRepository],tracer,2
