file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\spring-cloud-sleuth-3.1.x\benchmarks\src\test\java\org\springframework\cloud\sleuth\benchmarks\jmh\mvc\AsyncWithoutSleuthBenchmarksTests.java,org.springframework.cloud.sleuth.benchmarks.jmh.mvc.AsyncWithoutSleuthBenchmarksTests$BenchmarkContext,innerclass,6,6,0,6,2,1,0,4,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,12,0,0,0,0,0,4,0,2,0,2,0,0,0,0,12,9,0
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\main\java\org\springframework\cloud\sleuth\instrument\config\TraceEnvironmentRepositoryAspect.java,org.springframework.cloud.sleuth.instrument.config.TraceEnvironmentRepositoryAspect,class,5,5,0,5,2,1,0,12,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,15,1,0,0,1,0,1,0,3,0,3,1,0,0,0,24,1,0
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-samples\spring-cloud-sleuth-sample-zipkin\src\main\java\sample\SampleController.java,SampleController,class,14,16,1,15,7,1,0,16,0,0.5238095,0.0,0.0,7,0,7,0,0,0,7,0,0,0,6,1,0,6,0,0,1,0,0,59,6,0,0,0,0,26,4,10,6,13,0,1,0,0,37,1,5
C:\spring-cloud-sleuth-3.1.x\tests\brave\spring-cloud-sleuth-instrumentation-async-tests\src\test\java\org\springframework\cloud\sleuth\brave\instrument\async\issues\issue546\Issue546Tests.java,org.springframework.cloud.sleuth.brave.instrument.async.issues.issue546.Issue546Tests,class,7,8,1,7,2,1,0,3,1,0.5,NaN,NaN,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,9,1,0,0,0,0,4,0,0,1,1,0,0,0,0,20,1,0
C:\spring-cloud-sleuth-3.1.x\tests\brave\spring-cloud-sleuth-zipkin-tests\src\test\java\org\springframework\cloud\sleuth\autoconfig\zipkin2\BraveZipkinAutoConfigurationTests.java,org.springframework.cloud.sleuth.autoconfig.zipkin2.BraveZipkinAutoConfigurationTests$HandlersConfig,innerclass,4,4,0,4,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,2,0,0,11,12,0
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-autoconfigure\src\test\java\org\springframework\cloud\sleuth\autoconfig\brave\BraveSamplerConfigurationTests.java,org.springframework.cloud.sleuth.autoconfig.brave.BraveSamplerConfigurationTests$WithSpanHandler$Anonymous1,anonymous,3,3,0,3,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,0
C:\spring-cloud-sleuth-3.1.x\tests\brave\spring-cloud-sleuth-instrumentation-annotation-tests\src\test\java\org\springframework\cloud\sleuth\brave\annotation\SleuthSpanCreatorAspectNegativeTests.java,org.springframework.cloud.sleuth.brave.annotation.SleuthSpanCreatorAspectNegativeTests$Config,innerclass,7,7,0,7,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,0
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-api\src\main\java\org\springframework\cloud\sleuth\exporter\SpanFilter.java,org.springframework.cloud.sleuth.exporter.SpanFilter,interface,1,5,4,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0
C:\spring-cloud-sleuth-3.1.x\tests\brave\spring-cloud-sleuth-instrumentation-feign-tests\src\test\java\org\springframework\cloud\sleuth\brave\instrument\feign\issues\issue307\Issue307Tests.java,org.springframework.cloud.sleuth.brave.instrument.feign.issues.issue307.ParticipantsBean,class,3,4,1,3,1,1,0,0,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\main\java\org\springframework\cloud\sleuth\instrument\rxjava\SleuthRxJavaSchedulersHook.java,org.springframework.cloud.sleuth.instrument.rxjava.SleuthRxJavaSchedulersHook$TraceAction,innerclass,3,3,0,3,7,1,0,17,0,0.0,1.0,1.0,2,0,1,0,0,1,2,0,0,0,4,0,0,4,0,0,4,0,3,38,1,1,1,1,0,2,0,10,0,8,3,0,0,0,33,8,1
C:\spring-cloud-sleuth-3.1.x\tests\common\src\main\java\org\springframework\cloud\sleuth\instrument\web\client\HttpClientBeanPostProcessorTest.java,org.springframework.cloud.sleuth.instrument.web.client.HttpClientBeanPostProcessorTest,class,12,14,2,12,4,1,1,12,2,0.6666667,0.33333334,0.5,4,0,2,0,0,2,4,1,0,0,3,0,0,0,0,3,0,0,0,47,0,0,0,0,0,0,2,7,0,9,0,2,0,2,30,1025,0
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\main\java\org\springframework\cloud\sleuth\instrument\cassandra\CassandraSpanCustomizer.java,org.springframework.cloud.sleuth.instrument.cassandra.CassandraSpanCustomizer,interface,0,3,3,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0
C:\spring-cloud-sleuth-3.1.x\tests\common\src\main\java\org\springframework\cloud\sleuth\instrument\annotation\NullSpanTagAnnotationHandlerTests.java,org.springframework.cloud.sleuth.instrument.annotation.NullSpanTagAnnotationHandlerTests$TestConfiguration,innerclass,4,4,0,4,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,12,9,0
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-api\src\main\java\org\springframework\cloud\sleuth\docs\EventValue.java,org.springframework.cloud.sleuth.docs.EventValue,interface,0,12,12,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-autoconfigure\src\main\java\org\springframework\cloud\sleuth\autoconfig\instrument\jdbc\TraceJdbcProperties.java,org.springframework.cloud.sleuth.autoconfig.instrument.jdbc.TraceJdbcProperties$P6SpyProperties$P6SpyTracing,innerclass,0,0,0,0,2,1,0,0,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,29,9,0
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-brave\src\test\java\org\springframework\cloud\sleuth\internal\LazyBeanTests.java,org.springframework.cloud.sleuth.internal.LazyBeanTests,class,7,7,0,7,4,1,0,11,0,0.0,1.0,1.0,4,0,4,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,27,0,0,0,0,0,0,0,4,0,4,0,0,1,1,25,1,0
C:\spring-cloud-sleuth-3.1.x\tests\common\src\main\java\org\springframework\cloud\sleuth\test\TestTracingAware.java,org.springframework.cloud.sleuth.test.TestTracingAware,interface,3,33,30,3,4,1,0,0,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
C:\spring-cloud-sleuth-3.1.x\benchmarks\src\test\java\org\springframework\cloud\sleuth\benchmarks\jmh\mvc\HttpFilterBenchmarksTests.java,org.springframework.cloud.sleuth.benchmarks.jmh.mvc.HttpFilterBenchmarksTests$DummyFilter,innerclass,5,5,0,5,3,1,0,1,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,0
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-api\src\main\java\org\springframework\cloud\sleuth\Tracer.java,org.springframework.cloud.sleuth.Tracer,interface,9,87,78,9,9,1,0,0,36,0.0,0.0,0.0,9,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,1,0,200,1,0
C:\spring-cloud-sleuth-3.1.x\tests\common\src\main\java\org\springframework\cloud\sleuth\instrument\messaging\TraceFunctionAroundWrapperTests.java,org.springframework.cloud.sleuth.instrument.messaging.TraceFunctionAroundWrapperTests,class,10,40,2,38,4,1,1,22,6,0.0,0.0,0.0,4,0,3,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,3,2,15,4,15,0,15,1,0,1,0,33,1025,0
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-autoconfigure\src\main\java\org\springframework\cloud\sleuth\autoconfig\instrument\tx\TracePlatformTransactionManagerBeanPostProcessor.java,org.springframework.cloud.sleuth.autoconfig.instrument.tx.TracePlatformTransactionManagerBeanPostProcessor,class,4,6,2,4,2,1,0,1,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,25,1,0
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-autoconfigure\src\main\java\org\springframework\cloud\sleuth\autoconfig\zipkin2\ZipkinAutoConfiguration.java,org.springframework.cloud.sleuth.autoconfig.zipkin2.ZipkinAutoConfiguration,class,28,30,2,28,15,1,0,26,8,0.75,0.16666667,0.16666667,5,2,0,1,0,4,4,0,0,0,4,3,2,2,0,0,4,0,4,127,4,0,5,0,0,17,0,9,4,9,2,1,4,1,90,1,2
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-autoconfigure\src\main\java\org\springframework\cloud\sleuth\autoconfig\instrument\kafka\SpringKafkaConsumerPostProcessor.java,org.springframework.cloud.sleuth.autoconfig.instrument.kafka.SpringKafkaConsumerPostProcessor,class,6,7,1,6,2,1,0,0,0,0.0,1.0,1.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,10,0,0
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-autoconfigure\src\test\java\org\springframework\cloud\sleuth\autoconfig\instrument\messaging\TraceSpringIntegrationAutoConfigurationTests.java,org.springframework.cloud.sleuth.autoconfig.instrument.messaging.TraceSpringIntegrationAutoConfigurationTests$WithEnabledBinding,innerclass,2,2,0,2,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\main\java\org\springframework\cloud\sleuth\instrument\session\TraceSessionRepositoryAspect.java,org.springframework.cloud.sleuth.instrument.session.TraceSessionRepositoryAspect,class,15,17,2,15,21,1,0,31,13,0.6666667,0.16666667,0.16666667,7,0,3,3,0,1,4,0,0,0,3,1,0,3,0,0,3,0,2,82,14,1,4,1,0,11,2,16,4,16,2,0,0,2,85,1,4
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\main\java\org\springframework\cloud\sleuth\instrument\reactor\TraceContextPropagator.java,org.springframework.cloud.sleuth.instrument.reactor.TraceContextPropagator,interface,0,7,7,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-autoconfigure\src\test\java\org\springframework\cloud\sleuth\autoconfig\TraceNoOpAutoConfiguration.java,org.springframework.cloud.sleuth.autoconfig.TraceNoOpAutoConfiguration$TraceHttpConfiguration,innerclass,8,8,0,8,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,0
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-autoconfigure\src\test\java\org\springframework\cloud\sleuth\autoconfig\SpanIgnoringSpanFilterTests.java,org.springframework.cloud.sleuth.autoconfig.SpanIgnoringSpanFilterTests,class,5,5,0,5,2,1,0,6,0,0.0,1.0,1.0,2,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,1,0,0,9,0,0,0,0,0,1,0,1,0,3,0,0,0,3,18,0,0
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\main\java\org\springframework\cloud\sleuth\instrument\config\SleuthConfigSpan.java,org.springframework.cloud.sleuth.instrument.config.SleuthConfigSpan$Tags$Anonymous3,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,-1,0
C:\spring-cloud-sleuth-3.1.x\tests\brave\spring-cloud-sleuth-instrumentation-circuitbreaker-reactive-tests\src\test\java\org\springframework\cloud\sleuth\brave\instrument\circuitbreaker\ReactiveCircuitBreakerIntegrationTests.java,org.springframework.cloud.sleuth.brave.instrument.circuitbreaker.ReactiveCircuitBreakerIntegrationTests$Config,innerclass,7,7,0,7,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,0
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\main\java\org\springframework\cloud\sleuth\instrument\config\SleuthConfigSpan.java,org.springframework.cloud.sleuth.instrument.config.SleuthConfigSpan$Tags$Anonymous2,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,-1,0
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-autoconfigure\src\test\java\org\springframework\cloud\sleuth\autoconfig\instrument\messaging\TraceSpringIntegrationAutoConfigurationTests.java,org.springframework.cloud.sleuth.autoconfig.instrument.messaging.TraceSpringIntegrationAutoConfigurationTests,class,9,9,0,9,4,1,0,10,0,0.0,1.0,1.0,4,0,0,0,0,4,4,0,0,0,1,0,0,1,0,0,1,0,0,17,0,0,0,0,0,2,0,1,0,5,0,0,1,4,34,0,0
C:\spring-cloud-sleuth-3.1.x\tests\common\src\main\java\org\springframework\cloud\sleuth\instrument\web\HttpServerParserTests.java,org.springframework.cloud.sleuth.instrument.web.HttpServerParserTests,class,12,13,1,12,3,1,1,22,1,0.6666667,0.33333334,0.33333334,3,0,2,0,1,0,3,0,0,0,4,0,0,0,0,4,0,0,1,71,1,0,0,0,0,12,0,1,1,7,0,0,3,3,29,1025,0
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\main\java\org\springframework\cloud\sleuth\instrument\config\SleuthConfigSpan.java,org.springframework.cloud.sleuth.instrument.config.SleuthConfigSpan$Anonymous1,anonymous,2,2,0,2,2,1,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,4,-1,0
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\main\java\org\springframework\cloud\sleuth\instrument\async\TraceAsyncAspect.java,org.springframework.cloud.sleuth.instrument.async.TraceAsyncAspect,class,10,12,2,10,5,1,0,24,2,0.5,0.6666667,1.0,4,0,2,1,0,1,3,0,0,0,2,0,0,2,0,0,2,0,0,31,3,0,1,1,0,1,0,9,0,8,1,0,0,0,40,1,0
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-samples\spring-cloud-sleuth-sample-test-core\src\main\java\tools\RequestSendingRunnable.java,tools.RequestSendingRunnable,class,7,9,2,7,4,1,0,12,0,0.2777778,1.0,1.0,3,0,2,1,0,0,2,0,0,0,6,1,0,6,0,0,6,0,6,28,1,0,1,0,0,6,0,10,2,10,0,0,0,0,56,1,3
