file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\spring-cloud-sleuth-3.1.x\tests\common\src\main\java\org\springframework\cloud\sleuth\instrument\web\client\integration\sampled\WebClientTests.java,org.springframework.cloud.sleuth.instrument.web.client.integration.sampled.WebClientTests$TestConfiguration,restTemplate/0,false,454,3,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\spring-cloud-sleuth-3.1.x\tests\common\src\main\java\org\springframework\cloud\sleuth\instrument\web\client\integration\sampled\WebClientTests.java,org.springframework.cloud.sleuth.instrument.web.client.integration.sampled.WebClientTests$TestConfiguration,webClient/0,false,464,2,0,0,0,1,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-brave\src\test\java\org\springframework\cloud\sleuth\brave\instrument\messaging\KafkaFactoryBeanPostProcessorTests.java,org.springframework.cloud.sleuth.brave.instrument.messaging.TestProducerFactory,addPostProcessor/1[org.springframework.cloud.sleuth.brave.instrument.messaging.ProducerPostProcessor],false,117,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-brave\src\test\java\org\springframework\cloud\sleuth\brave\instrument\messaging\KafkaFactoryBeanPostProcessorTests.java,org.springframework.cloud.sleuth.brave.instrument.messaging.TestProducerFactory,getPostProcessors/0,false,122,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-brave\src\test\java\org\springframework\cloud\sleuth\brave\instrument\messaging\KafkaFactoryBeanPostProcessorTests.java,org.springframework.cloud.sleuth.brave.instrument.messaging.TestProducerFactory,createProducer/0,false,112,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\spring-cloud-sleuth-3.1.x\tests\common\src\main\java\org\springframework\cloud\sleuth\instrument\async\TraceScheduledThreadPoolExecutorAnotherConstructorTests.java,org.springframework.cloud.sleuth.instrument.async.TraceScheduledThreadPoolExecutorAnotherConstructorTests$Anonymous2,"rejectedExecution/2[java.lang.Runnable,java.util.concurrent.ThreadPoolExecutor]",false,38,0,1,0,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\test\java\org\springframework\cloud\sleuth\instrument\reactor\ReactorHooksHelperTests.java,org.springframework.cloud.sleuth.instrument.reactor.ReactorHooksHelperTests,shouldDecorateWhenOperatorWithoutRunStyleThanShouldDecorate/0,false,127,3,1,0,1,1,7,5,0,2,0,7,0,0,0,0,0,0,0,1,2,0,0,0,0,0,13,1,0,false
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\test\java\org\springframework\cloud\sleuth\instrument\reactor\ReactorHooksHelperTests.java,org.springframework.cloud.sleuth.instrument.reactor.ReactorHooksHelperTests,shouldDecorateWhenAsyncSourceAndTraceContextPropagatorThanShouldNotDecorate/0,false,104,3,1,0,1,1,8,5,0,2,0,8,0,0,0,0,0,0,0,1,2,0,0,0,0,0,18,1,0,false
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\test\java\org\springframework\cloud\sleuth\instrument\reactor\ReactorHooksHelperTests.java,org.springframework.cloud.sleuth.instrument.reactor.ReactorHooksHelperTests,shouldDecorateWhenAsyncSourceAndScopePassingLifterThanShouldNotDecorate/0,false,111,4,2,0,2,1,10,6,0,6,0,10,0,0,0,0,0,0,0,1,3,0,0,0,0,2,23,1,0,false
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\test\java\org\springframework\cloud\sleuth\instrument\reactor\ReactorHooksHelperTests.java,org.springframework.cloud.sleuth.instrument.reactor.ReactorHooksHelperTests,shouldDecorateWhenProcessorSourceThanShouldNotDecorate/0,false,71,3,1,0,1,1,7,5,0,2,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13,1,0,false
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\test\java\org\springframework\cloud\sleuth\instrument\reactor\ReactorHooksHelperTests.java,org.springframework.cloud.sleuth.instrument.reactor.ReactorHooksHelperTests,shouldDecorateWhenSyncSourceThanShouldNotDecorate/0,false,49,2,1,0,1,1,6,4,0,1,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,11,1,0,false
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\test\java\org\springframework\cloud\sleuth\instrument\reactor\ReactorHooksHelperTests.java,org.springframework.cloud.sleuth.instrument.reactor.ReactorHooksHelperTests,shouldDecorateWhenSyncSourceProducerThanShouldNotDecorate/0,false,55,3,1,0,1,1,6,5,0,2,0,6,0,0,0,0,0,0,0,1,2,0,0,0,0,1,13,1,0,false
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\test\java\org\springframework\cloud\sleuth\instrument\reactor\ReactorHooksHelperTests.java,org.springframework.cloud.sleuth.instrument.reactor.ReactorHooksHelperTests,setUp/0,false,42,1,0,0,0,1,3,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\test\java\org\springframework\cloud\sleuth\instrument\reactor\ReactorHooksHelperTests.java,org.springframework.cloud.sleuth.instrument.reactor.ReactorHooksHelperTests,shouldDecorateWhenAsyncSourceAndLifterThanShouldDecorate/0,false,78,5,2,0,2,1,9,10,0,2,0,9,0,0,0,0,0,0,0,1,2,0,0,1,0,0,19,1,0,false
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\test\java\org\springframework\cloud\sleuth\instrument\reactor\ReactorHooksHelperTests.java,org.springframework.cloud.sleuth.instrument.reactor.ReactorHooksHelperTests,shouldDecorateWhenSyncSourceAndLifterThanShouldNotDecorate/0,false,91,5,2,0,2,1,8,10,0,2,0,8,0,0,0,0,0,0,0,1,2,0,0,1,0,1,22,1,0,false
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\test\java\org\springframework\cloud\sleuth\instrument\reactor\ReactorHooksHelperTests.java,org.springframework.cloud.sleuth.instrument.reactor.ReactorHooksHelperTests,shouldDecorateWhenNotSyncSourceProducerThanShouldDecorate/0,false,64,3,1,0,1,1,7,5,0,2,0,7,0,0,0,0,0,0,0,1,2,0,0,0,0,0,13,1,0,false
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-instrumentation\src\test\java\org\springframework\cloud\sleuth\instrument\reactor\ReactorHooksHelperTests.java,org.springframework.cloud.sleuth.instrument.reactor.ReactorHooksHelperTests,shouldDecorateWhenNullSourceProducerThanError/0,false,121,1,0,0,0,1,4,3,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,14,1,0,false
C:\spring-cloud-sleuth-3.1.x\tests\common\src\main\java\org\springframework\cloud\sleuth\instrument\async\TraceScheduledThreadPoolExecutorAnotherConstructorTests.java,org.springframework.cloud.sleuth.instrument.async.TraceScheduledThreadPoolExecutorAnotherConstructorTests$Anonymous1,newThread/1[java.lang.Runnable],false,33,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\spring-cloud-sleuth-3.1.x\spring-cloud-sleuth-autoconfigure\src\test\java\org\springframework\cloud\sleuth\autoconfig\zipkin2\ZipkinWithDisabledSleuthTests.java,org.springframework.cloud.sleuth.autoconfig.zipkin2.ZipkinWithDisabledSleuthTests,shouldStartContext/0,false,30,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\spring-cloud-sleuth-3.1.x\benchmarks\src\test\java\org\springframework\cloud\sleuth\benchmarks\jmh\mvc\AsyncWithoutSleuthBenchmarksTests.java,org.springframework.cloud.sleuth.benchmarks.jmh.mvc.AsyncWithoutSleuthBenchmarksTests$BenchmarkContext,clean/0,false,71,2,1,0,1,1,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
C:\spring-cloud-sleuth-3.1.x\benchmarks\src\test\java\org\springframework\cloud\sleuth\benchmarks\jmh\mvc\AsyncWithoutSleuthBenchmarksTests.java,org.springframework.cloud.sleuth.benchmarks.jmh.mvc.AsyncWithoutSleuthBenchmarksTests$BenchmarkContext,setup/0,false,60,3,0,0,0,1,2,4,0,0,0,2,0,0,0,0,0,0,4,0,2,0,0,0,0,0,3,1,0,false
