file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\ui\FlatPopupMenuBorder.java,com.formdev.flatlaf.ui.FlatPopupMenuBorder,getStyleableInfos/0,false,62,1,1,0,1,1,1,6,1,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,4,1,0,true
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\ui\FlatPopupMenuBorder.java,com.formdev.flatlaf.ui.FlatPopupMenuBorder,FlatPopupMenuBorder/0,true,44,0,0,0,0,1,2,3,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,1,0,false
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\ui\FlatPopupMenuBorder.java,com.formdev.flatlaf.ui.FlatPopupMenuBorder,getStyleableValue/1[java.lang.String],false,71,1,1,0,1,3,1,9,3,0,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,8,1,0,true
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\ui\FlatPopupMenuBorder.java,com.formdev.flatlaf.ui.FlatPopupMenuBorder,getLineColor/0,false,80,0,1,1,0,2,1,3,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5,1,0,false
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\ui\FlatPopupMenuBorder.java,com.formdev.flatlaf.ui.FlatPopupMenuBorder,"getBorderInsets/2[java.awt.Component,java.awt.Insets]",false,85,1,1,0,1,4,4,7,2,0,2,4,0,0,0,0,0,2,0,3,4,0,1,0,0,0,10,1,0,false
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\ui\FlatPopupMenuBorder.java,com.formdev.flatlaf.ui.FlatPopupMenuBorder,"applyStyleProperty/2[java.lang.String,java.lang.Object]",false,51,3,3,0,3,3,2,12,2,1,2,2,1,1,0,0,0,0,2,0,2,0,1,0,0,0,15,1,0,true
C:\FlatLaf-main\flatlaf-theme-editor\src\main\java\com\formdev\flatlaf\themeeditor\FlatThemePreview.java,com.formdev.flatlaf.themeeditor.FlatThemePreview,createPreviewTab/1[javax.swing.JComponent],false,91,1,2,1,1,1,6,8,1,1,1,6,0,0,0,0,0,0,0,2,1,0,0,0,0,0,10,2,0,false
C:\FlatLaf-main\flatlaf-theme-editor\src\main\java\com\formdev\flatlaf\themeeditor\FlatThemePreview.java,com.formdev.flatlaf.themeeditor.FlatThemePreview,updateComponentTreeUI/0,false,143,0,0,0,0,4,5,12,0,1,0,5,0,0,0,1,1,1,0,0,2,0,3,0,0,0,13,2,0,false
C:\FlatLaf-main\flatlaf-theme-editor\src\main\java\com\formdev\flatlaf\themeeditor\FlatThemePreview.java,com.formdev.flatlaf.themeeditor.FlatThemePreview,selectRecentTab/0,false,100,3,4,1,3,6,6,17,0,1,0,6,0,0,0,0,0,0,0,5,1,0,2,0,0,0,4,2,0,false
C:\FlatLaf-main\flatlaf-theme-editor\src\main\java\com\formdev\flatlaf\themeeditor\FlatThemePreview.java,com.formdev.flatlaf.themeeditor.FlatThemePreview,changedUpdate/1[javax.swing.event.DocumentEvent],false,129,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\FlatLaf-main\flatlaf-theme-editor\src\main\java\com\formdev\flatlaf\themeeditor\FlatThemePreview.java,com.formdev.flatlaf.themeeditor.FlatThemePreview,selectedTabChanged/0,false,113,1,1,0,1,1,3,4,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,false
C:\FlatLaf-main\flatlaf-theme-editor\src\main\java\com\formdev\flatlaf\themeeditor\FlatThemePreview.java,com.formdev.flatlaf.themeeditor.FlatThemePreview,FlatThemePreview/1[com.formdev.flatlaf.themeeditor.FlatSyntaxTextArea],true,58,6,10,1,9,4,16,23,0,3,1,16,5,2,0,1,0,1,4,2,7,0,2,0,0,3,34,0,0,false
C:\FlatLaf-main\flatlaf-theme-editor\src\main\java\com\formdev\flatlaf\themeeditor\FlatThemePreview.java,com.formdev.flatlaf.themeeditor.FlatThemePreview,updateLater/0,false,132,0,2,2,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,false
C:\FlatLaf-main\flatlaf-theme-editor\src\main\java\com\formdev\flatlaf\themeeditor\FlatThemePreview.java,com.formdev.flatlaf.themeeditor.FlatThemePreview,update/0,false,136,1,3,2,1,2,2,4,1,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,9,2,0,false
C:\FlatLaf-main\flatlaf-theme-editor\src\main\java\com\formdev\flatlaf\themeeditor\FlatThemePreview.java,com.formdev.flatlaf.themeeditor.FlatThemePreview,removeUpdate/1[javax.swing.event.DocumentEvent],false,124,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\FlatLaf-main\flatlaf-theme-editor\src\main\java\com\formdev\flatlaf\themeeditor\FlatThemePreview.java,com.formdev.flatlaf.themeeditor.FlatThemePreview,runWithUIDefaultsGetter/1[java.lang.Runnable],false,156,0,8,8,0,2,2,10,0,0,1,2,0,0,0,1,1,0,0,1,0,0,2,0,0,0,9,0,0,false
C:\FlatLaf-main\flatlaf-theme-editor\src\main\java\com\formdev\flatlaf\themeeditor\FlatThemePreview.java,com.formdev.flatlaf.themeeditor.FlatThemePreview,getUIDefaultProperty/1[java.lang.Object],false,169,3,3,0,3,13,9,33,9,3,1,9,0,0,0,1,2,4,3,0,8,0,3,0,0,1,21,0,0,false
C:\FlatLaf-main\flatlaf-theme-editor\src\main\java\com\formdev\flatlaf\themeeditor\FlatThemePreview.java,com.formdev.flatlaf.themeeditor.FlatThemePreview,initComponents/0,false,232,1,1,1,0,1,8,16,0,0,0,8,0,0,0,0,0,0,3,0,3,0,1,0,0,0,15,2,0,false
C:\FlatLaf-main\flatlaf-theme-editor\src\main\java\com\formdev\flatlaf\themeeditor\FlatThemePreview.java,com.formdev.flatlaf.themeeditor.FlatThemePreview,insertUpdate/1[javax.swing.event.DocumentEvent],false,119,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\FlatLaf-main\flatlaf-jide-oss\src\main\java\com\formdev\flatlaf\jideoss\FlatJideOssDefaultsAddon.java,com.formdev.flatlaf.jideoss.FlatJideOssDefaultsAddon$FlatJideUIDefaultsCustomizer,customize/1[javax.swing.UIDefaults],false,106,2,2,0,2,3,6,19,1,1,1,6,0,0,0,1,0,1,11,1,2,0,1,0,0,0,13,1,0,false
C:\FlatLaf-main\flatlaf-jide-oss\src\main\java\com\formdev\flatlaf\jideoss\FlatJideOssDefaultsAddon.java,com.formdev.flatlaf.jideoss.FlatJideOssDefaultsAddon$FlatJideUIDefaultsCustomizer,initialize/1[javax.swing.UIDefaults],false,85,1,0,0,0,8,7,10,1,1,1,7,0,0,1,0,0,4,4,0,2,0,2,0,0,0,11,1,0,false
C:\FlatLaf-main\flatlaf-testing\src\main\java\com\formdev\flatlaf\testing\FlatTestFrame.java,com.formdev.flatlaf.testing.FlatTestFrame$Anonymous2,componentMoved/1[java.awt.event.ComponentEvent],false,219,1,6,0,6,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\FlatLaf-main\flatlaf-testing\src\main\java\com\formdev\flatlaf\testing\FlatTestFrame.java,com.formdev.flatlaf.testing.FlatTestFrame$Anonymous1,windowOpened/1[java.awt.event.WindowEvent],false,211,1,4,0,4,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\FlatLaf-main\flatlaf-extras\src\main\java\com\formdev\flatlaf\extras\components\FlatProgressBar.java,com.formdev.flatlaf.extras.components.FlatProgressBar,setLargeHeight/1[boolean],false,41,1,2,1,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,true
C:\FlatLaf-main\flatlaf-extras\src\main\java\com\formdev\flatlaf\extras\components\FlatProgressBar.java,com.formdev.flatlaf.extras.components.FlatProgressBar,setSquare/1[boolean],false,56,1,2,1,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,true
C:\FlatLaf-main\flatlaf-extras\src\main\java\com\formdev\flatlaf\extras\components\FlatProgressBar.java,com.formdev.flatlaf.extras.components.FlatProgressBar,isLargeHeight/0,false,34,1,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,true
C:\FlatLaf-main\flatlaf-extras\src\main\java\com\formdev\flatlaf\extras\components\FlatProgressBar.java,com.formdev.flatlaf.extras.components.FlatProgressBar,isSquare/0,false,49,1,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,true
C:\FlatLaf-main\flatlaf-testing\src\main\java\com\formdev\flatlaf\testing\FlatComponents2Test.java,com.formdev.flatlaf.testing.FlatComponents2Test$TestTableModel,setColumnCount/1[int],false,1386,0,1,1,0,2,1,5,0,0,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,8,0,0,false
C:\FlatLaf-main\flatlaf-testing\src\main\java\com\formdev\flatlaf\testing\FlatComponents2Test.java,com.formdev.flatlaf.testing.FlatComponents2Test$TestTableModel,getRowCount/0,false,1408,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\FlatLaf-main\flatlaf-testing\src\main\java\com\formdev\flatlaf\testing\FlatComponents2Test.java,com.formdev.flatlaf.testing.FlatComponents2Test$TestTableModel,"setValueAt/3[java.lang.Object,int,int]",false,1445,1,1,0,1,2,3,8,0,2,3,3,1,1,0,0,0,0,0,0,3,0,2,0,0,1,12,1,0,false
C:\FlatLaf-main\flatlaf-testing\src\main\java\com\formdev\flatlaf\testing\FlatComponents2Test.java,com.formdev.flatlaf.testing.FlatComponents2Test$TestTableModel,"getValueAt/2[int,int]",false,1433,1,1,0,1,6,2,6,2,2,2,2,0,0,0,4,0,4,1,3,2,2,1,0,0,0,12,1,0,false
C:\FlatLaf-main\flatlaf-testing\src\main\java\com\formdev\flatlaf\testing\FlatComponents2Test.java,com.formdev.flatlaf.testing.FlatComponents2Test$TestTableModel,getColumnClass/1[int],false,1423,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\FlatLaf-main\flatlaf-testing\src\main\java\com\formdev\flatlaf\testing\FlatComponents2Test.java,com.formdev.flatlaf.testing.FlatComponents2Test$TestTableModel,TestTableModel/1[int],true,1382,1,2,1,1,1,1,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,false
C:\FlatLaf-main\flatlaf-testing\src\main\java\com\formdev\flatlaf\testing\FlatComponents2Test.java,com.formdev.flatlaf.testing.FlatComponents2Test$TestTableModel,setRowCount/1[int],false,1396,0,2,2,0,3,2,6,0,1,1,2,0,0,0,0,0,0,0,2,2,2,2,0,0,0,10,0,0,false
C:\FlatLaf-main\flatlaf-testing\src\main\java\com\formdev\flatlaf\testing\FlatComponents2Test.java,com.formdev.flatlaf.testing.FlatComponents2Test$TestTableModel,getColumnCount/0,false,1413,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\FlatLaf-main\flatlaf-testing\src\main\java\com\formdev\flatlaf\testing\FlatComponents2Test.java,com.formdev.flatlaf.testing.FlatComponents2Test$TestTableModel,getColumnName/1[int],false,1418,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\FlatLaf-main\flatlaf-testing\src\main\java\com\formdev\flatlaf\testing\FlatComponents2Test.java,com.formdev.flatlaf.testing.FlatComponents2Test$TestTableModel,"isCellEditable/2[int,int]",false,1428,0,0,0,0,1,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\json\JsonParser.java,com.formdev.flatlaf.json.JsonParser,readChar/1[char],false,409,1,7,6,1,2,1,7,2,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,9,2,0,false
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\json\JsonParser.java,com.formdev.flatlaf.json.JsonParser,readFraction/0,false,382,2,4,1,3,4,3,11,2,0,0,3,3,5,1,0,0,0,1,0,0,0,1,0,0,0,10,2,0,false
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\json\JsonParser.java,com.formdev.flatlaf.json.JsonParser,startCapture/0,false,453,0,2,2,0,2,0,6,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1,0,0,0,9,2,0,false
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\json\JsonParser.java,com.formdev.flatlaf.json.JsonParser,readNull/0,false,267,2,5,1,4,1,4,8,0,0,0,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,false
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\json\JsonParser.java,com.formdev.flatlaf.json.JsonParser,readStringInternal/0,false,306,2,8,2,6,4,6,20,1,1,0,6,6,4,1,2,0,0,1,1,1,0,2,0,0,0,15,2,0,false
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\json\JsonParser.java,com.formdev.flatlaf.json.JsonParser,readFalse/0,false,285,2,5,1,4,1,4,9,0,0,0,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,false
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\json\JsonParser.java,com.formdev.flatlaf.json.JsonParser,getLocation/0,false,479,1,3,2,1,1,0,5,1,2,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,8,0,0,false
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\json\JsonParser.java,com.formdev.flatlaf.json.JsonParser,pauseCapture/0,false,460,0,1,1,0,2,1,5,0,1,0,1,0,0,0,1,0,0,0,3,2,2,0,0,0,0,7,2,0,false
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\json\JsonParser.java,com.formdev.flatlaf.json.JsonParser,skipWhiteSpace/0,false,425,1,5,3,2,2,2,5,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,8,2,0,false
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\json\JsonParser.java,com.formdev.flatlaf.json.JsonParser,readNumber/0,false,365,3,10,1,9,4,9,16,0,1,0,9,7,6,1,1,0,0,1,0,1,0,2,0,0,0,15,2,0,false
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\json\JsonParser.java,com.formdev.flatlaf.json.JsonParser,expected/1[java.lang.String],false,485,2,12,10,2,2,2,6,2,0,1,2,2,2,0,0,0,0,2,0,0,1,1,0,0,0,10,2,0,false
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\json\JsonParser.java,com.formdev.flatlaf.json.JsonParser,parse/1[java.lang.String],false,88,1,1,0,1,3,4,12,0,1,1,4,1,19,0,1,1,0,1,0,1,0,1,0,0,0,33,1,0,true
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\json\JsonParser.java,com.formdev.flatlaf.json.JsonParser,parse/1[java.io.Reader],false,116,1,2,1,1,1,1,3,0,0,1,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,48,1,0,true
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\json\JsonParser.java,com.formdev.flatlaf.json.JsonParser,readObject/0,false,226,3,14,1,13,6,13,34,1,2,0,13,7,17,1,0,0,0,3,0,2,0,2,0,0,0,30,2,0,false
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\json\JsonParser.java,com.formdev.flatlaf.json.JsonParser,isWhiteSpace/0,false,496,0,1,1,0,5,0,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,2,0,false
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\json\JsonParser.java,com.formdev.flatlaf.json.JsonParser,"parse/2[java.io.Reader,int]",false,137,3,7,2,5,4,5,24,0,0,2,5,5,18,0,1,0,0,3,8,9,0,1,0,0,0,73,1,0,true
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\json\JsonParser.java,com.formdev.flatlaf.json.JsonParser,readEscape/0,false,325,3,4,1,3,12,5,39,0,2,0,5,3,3,1,0,0,0,2,4,3,0,3,0,0,0,14,2,0,false
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\json\JsonParser.java,com.formdev.flatlaf.json.JsonParser,readDigit/0,false,417,1,5,3,2,2,2,7,2,0,0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,8,2,0,false
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\json\JsonParser.java,com.formdev.flatlaf.json.JsonParser,readArray/0,false,200,3,11,1,10,5,10,26,1,1,0,10,6,17,1,0,0,0,2,0,1,0,1,0,0,0,29,2,0,false
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\json\JsonParser.java,com.formdev.flatlaf.json.JsonParser,isDigit/0,false,500,0,1,1,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,false
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\json\JsonParser.java,com.formdev.flatlaf.json.JsonParser,readExponent/0,false,394,2,4,1,3,6,3,14,2,0,0,3,3,5,1,0,0,0,1,0,0,0,1,0,0,0,10,2,0,false
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\json\JsonParser.java,com.formdev.flatlaf.json.JsonParser,readName/0,false,260,2,3,1,2,2,2,6,1,0,0,2,2,5,0,1,0,0,1,0,0,0,1,0,0,0,9,2,0,false
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\json\JsonParser.java,com.formdev.flatlaf.json.JsonParser,error/1[java.lang.String],false,492,2,6,4,2,1,1,3,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,false
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\json\JsonParser.java,com.formdev.flatlaf.json.JsonParser,readRequiredChar/1[char],false,295,2,5,3,2,2,2,5,0,0,1,2,2,4,0,0,0,0,2,0,0,1,1,0,0,0,8,2,0,false
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\json\JsonParser.java,com.formdev.flatlaf.json.JsonParser,"JsonParser/1[com.formdev.flatlaf.json.JsonHandler<?,?>]",true,71,1,1,1,0,2,0,7,0,0,1,0,0,0,0,1,0,0,2,0,2,0,1,0,0,0,21,1,0,true
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\json\JsonParser.java,com.formdev.flatlaf.json.JsonParser,endCapture/0,false,466,0,2,2,0,2,4,12,2,3,0,4,0,0,0,0,0,0,0,4,4,3,1,0,0,0,7,2,0,false
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\json\JsonParser.java,com.formdev.flatlaf.json.JsonParser,isHexDigit/0,false,504,0,1,1,0,7,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,false
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\json\JsonParser.java,com.formdev.flatlaf.json.JsonParser,readValue/0,false,162,2,11,3,8,18,8,37,0,0,0,8,8,17,0,0,0,0,1,0,0,0,1,0,0,0,14,2,0,false
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\json\JsonParser.java,com.formdev.flatlaf.json.JsonParser,readString/0,false,301,2,4,1,3,1,3,4,0,0,0,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,false
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\json\JsonParser.java,com.formdev.flatlaf.json.JsonParser,readTrue/0,false,276,2,5,1,4,1,4,8,0,0,0,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,false
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\json\JsonParser.java,com.formdev.flatlaf.json.JsonParser,isEndOfText/0,false,510,0,2,2,0,2,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,2,0,false
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\json\JsonParser.java,com.formdev.flatlaf.json.JsonParser,read/0,false,431,0,11,11,0,5,2,21,1,0,0,2,0,0,0,4,0,0,0,6,7,2,2,0,0,0,12,2,0,false
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\ui\FlatTreeUI.java,com.formdev.flatlaf.ui.FlatTreeUI$Anonymous1,mouseDragged/1[java.awt.event.MouseEvent],false,273,1,1,0,1,1,2,3,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\ui\FlatTreeUI.java,com.formdev.flatlaf.ui.FlatTreeUI$Anonymous1,mousePressed/1[java.awt.event.MouseEvent],false,263,1,4,0,4,1,2,3,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\ui\FlatTreeUI.java,com.formdev.flatlaf.ui.FlatTreeUI$Anonymous1,mouseReleased/1[java.awt.event.MouseEvent],false,268,1,4,0,4,1,2,3,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\ui\FlatTreeUI.java,com.formdev.flatlaf.ui.FlatTreeUI$Anonymous1,handleWideMouseEvent/1[java.awt.event.MouseEvent],false,277,1,5,3,2,11,19,12,5,5,1,19,0,0,0,3,0,1,0,1,5,3,1,0,0,0,25,2,0,false
C:\FlatLaf-main\flatlaf-testing\flatlaf-testing-modular-app\src\main\java\com\formdev\flatlaf\testing\modular\app\FlatModularAppTest.java,com.formdev.flatlaf.testing.modular.app.FlatModularAppTest,main/1[java.lang.String[]],false,37,6,5,0,5,1,15,25,0,5,1,15,0,0,0,0,0,0,8,0,5,0,1,0,0,1,29,9,0,false
C:\FlatLaf-main\flatlaf-testing\src\main\java\com\formdev\flatlaf\testing\FlatContainerTest.java,com.formdev.flatlaf.testing.FlatContainerTest,tabsClosableChanged/0,false,358,1,4,2,2,5,9,16,0,6,0,9,0,0,2,0,0,2,5,1,4,1,3,0,0,1,20,2,0,false
C:\FlatLaf-main\flatlaf-testing\src\main\java\com\formdev\flatlaf\testing\FlatContainerTest.java,com.formdev.flatlaf.testing.FlatContainerTest,customBorderChanged/0,false,212,0,1,1,0,3,2,4,0,1,0,2,0,0,1,0,0,0,0,4,1,0,1,0,0,0,12,2,0,false
C:\FlatLaf-main\flatlaf-testing\src\main\java\com\formdev\flatlaf\testing\FlatContainerTest.java,com.formdev.flatlaf.testing.FlatContainerTest,setTabIcons/1[javax.swing.JTabbedPane],false,184,1,3,2,1,4,9,17,0,7,1,9,0,0,1,0,0,0,2,1,10,1,2,0,0,0,26,2,0,false
C:\FlatLaf-main\flatlaf-testing\src\main\java\com\formdev\flatlaf\testing\FlatContainerTest.java,com.formdev.flatlaf.testing.FlatContainerTest,tabBackForegroundChanged/0,false,323,1,2,1,1,2,1,3,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,10,2,0,false
C:\FlatLaf-main\flatlaf-testing\src\main\java\com\formdev\flatlaf\testing\FlatContainerTest.java,com.formdev.flatlaf.testing.FlatContainerTest,tabAreaInsetsChanged/0,false,395,1,2,1,1,3,2,4,0,1,0,2,0,0,1,0,0,0,0,4,1,0,1,0,0,0,12,2,0,false
C:\FlatLaf-main\flatlaf-testing\src\main\java\com\formdev\flatlaf\testing\FlatContainerTest.java,com.formdev.flatlaf.testing.FlatContainerTest,minimumTabWidthChanged/0,false,422,1,2,1,1,3,2,4,0,1,0,2,0,0,1,0,0,0,0,2,1,0,1,0,0,0,10,2,0,false
C:\FlatLaf-main\flatlaf-testing\src\main\java\com\formdev\flatlaf\testing\FlatContainerTest.java,com.formdev.flatlaf.testing.FlatContainerTest,tabsPopupPolicyChanged/0,false,281,3,3,1,2,2,2,4,0,1,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,12,2,0,false
C:\FlatLaf-main\flatlaf-testing\src\main\java\com\formdev\flatlaf\testing\FlatContainerTest.java,com.formdev.flatlaf.testing.FlatContainerTest,customTabsChanged/0,false,221,1,2,1,1,2,1,3,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,9,2,0,false
C:\FlatLaf-main\flatlaf-testing\src\main\java\com\formdev\flatlaf\testing\FlatContainerTest.java,com.formdev.flatlaf.testing.FlatContainerTest,scrollButtonsPolicyChanged/0,false,287,3,3,1,2,2,2,4,0,1,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,12,2,0,false
C:\FlatLaf-main\flatlaf-testing\src\main\java\com\formdev\flatlaf\testing\FlatContainerTest.java,com.formdev.flatlaf.testing.FlatContainerTest,createTab/1[java.lang.String],false,167,0,1,1,0,1,2,7,1,2,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11,2,0,false
C:\FlatLaf-main\flatlaf-testing\src\main\java\com\formdev\flatlaf\testing\FlatContainerTest.java,com.formdev.flatlaf.testing.FlatContainerTest,iconPlacementChanged/0,false,205,3,3,1,2,3,2,5,0,2,0,2,0,0,1,1,0,1,0,1,2,0,1,0,0,0,13,2,0,false
C:\FlatLaf-main\flatlaf-testing\src\main\java\com\formdev\flatlaf\testing\FlatContainerTest.java,com.formdev.flatlaf.testing.FlatContainerTest,main/1[java.lang.String[]],false,44,1,2,0,2,1,3,8,0,1,1,3,0,0,0,0,0,0,1,0,2,0,1,0,0,1,7,9,0,false
C:\FlatLaf-main\flatlaf-testing\src\main\java\com\formdev\flatlaf\testing\FlatContainerTest.java,com.formdev.flatlaf.testing.FlatContainerTest,maximumTabWidthChanged/0,false,428,1,2,1,1,3,2,4,0,1,0,2,0,0,1,0,0,0,0,2,1,0,1,0,0,0,10,2,0,false
C:\FlatLaf-main\flatlaf-testing\src\main\java\com\formdev\flatlaf\testing\FlatContainerTest.java,com.formdev.flatlaf.testing.FlatContainerTest,initComponents/0,false,498,19,47,1,46,1,66,241,0,56,0,66,32,15,0,0,0,0,106,30,61,2,4,0,0,34,118,2,0,false
C:\FlatLaf-main\flatlaf-testing\src\main\java\com\formdev\flatlaf\testing\FlatContainerTest.java,com.formdev.flatlaf.testing.FlatContainerTest,tabScrollChanged/0,false,77,0,2,2,0,7,4,7,0,2,0,4,0,0,1,4,0,0,0,4,2,0,2,0,0,0,13,2,0,false
