file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\FlatLaf-main\flatlaf-testing\src\main\java\com\formdev\flatlaf\testing\FlatContainerTest.java,com.formdev.flatlaf.testing.FlatContainerTest,class,24,25,1,24,135,14,0,152,990,0.977778,0.0,0.0,45,1,2,43,0,0,2,0,0,0,41,0,0,41,0,0,0,0,7,658,2,34,9,0,9,136,101,127,11,155,4,2,4,36,205,1,0
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\ui\FlatCaret.java,com.formdev.flatlaf.ui.FlatCaret,class,4,9,5,4,62,5,0,56,44,0.810606,0.2,0.6545454,12,0,9,1,2,0,11,0,0,0,11,1,0,11,0,0,3,0,15,152,8,0,21,3,5,1,10,36,2,28,4,0,0,2,109,1,0
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\ui\FlatStylingSupport.java,com.formdev.flatlaf.ui.FlatStylingSupport$UnknownStyleException,innerclass,0,0,0,0,2,5,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,2,0,0,1,0,0,0,0,0,9,9,0
C:\FlatLaf-main\flatlaf-testing\src\main\java\com\formdev\flatlaf\testing\FlatOptionPaneTest.java,com.formdev.flatlaf.testing.FlatOptionPaneTest,class,5,6,1,5,4,9,0,29,6,0.75,0.0,0.0,4,1,1,2,0,1,2,0,0,0,6,0,0,6,0,0,0,0,14,231,0,0,0,0,0,71,0,39,2,40,2,0,1,2,92,1,0
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\ui\FlatTableHeaderUI.java,com.formdev.flatlaf.ui.FlatTableHeaderUI,class,9,17,8,9,49,5,0,57,196,0.93537426,0.045751635,0.104575165,21,4,7,3,10,1,18,0,0,0,14,0,2,2,10,0,0,0,22,266,20,2,6,2,0,22,9,39,3,32,2,0,2,0,161,1,0
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\ui\FlatWindowsNativeWindowBorder.java,com.formdev.flatlaf.ui.FlatWindowsNativeWindowBorder,class,5,8,3,5,45,1,0,27,119,0.875,0.07272727,0.07272727,18,3,9,7,0,2,11,0,0,0,8,1,0,8,0,0,2,0,10,194,20,1,10,1,10,4,11,27,1,18,2,0,1,2,155,0,0
C:\FlatLaf-main\flatlaf-testing\src\main\java\com\formdev\flatlaf\testing\FlatComponentStateTest.java,com.formdev.flatlaf.testing.FlatComponentStateTest$TestStateRadioButton,innerclass,1,1,0,1,9,7,0,3,28,0.7777778,0.11111111,0.11111111,9,0,9,0,0,0,9,0,0,0,4,0,0,4,0,0,0,0,0,48,5,0,0,0,1,0,0,4,0,5,1,1,0,1,18,10,0
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\ui\FlatMenuItemBorder.java,com.formdev.flatlaf.ui.FlatMenuItemBorder,class,3,3,0,3,4,4,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,5,16,2,0,1,0,4,1,0,8,0,4,1,0,0,0,24,1,0
C:\FlatLaf-main\flatlaf-intellij-themes\src\main\java\com\formdev\flatlaf\intellijthemes\FlatArcDarkIJTheme.java,com.formdev.flatlaf.intellijthemes.FlatArcDarkIJTheme,class,4,5,1,4,5,5,0,3,4,0.5,0.16666667,0.16666667,4,2,4,0,0,0,4,0,0,0,1,1,1,0,0,0,1,0,3,20,3,0,0,1,0,2,0,1,0,1,1,0,0,0,22,1,0
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\ui\FlatRadioButtonMenuItemUI.java,com.formdev.flatlaf.ui.FlatRadioButtonMenuItemUI,class,9,13,4,9,15,6,0,21,47,0.67857146,0.24175824,0.30769232,14,1,6,0,8,0,14,0,0,0,2,0,0,2,0,0,0,0,10,57,8,0,0,1,0,8,1,4,0,2,1,0,0,0,63,1,0
C:\FlatLaf-main\flatlaf-testing\src\main\java\com\formdev\flatlaf\testing\FlatTestLaf.java,com.formdev.flatlaf.testing.FlatTestLaf,class,1,4,3,1,3,4,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,2,0,0,0,0,0,0,0,0,31,1,0
C:\FlatLaf-main\flatlaf-testing\src\main\java\com\formdev\flatlaf\testing\FlatComponentStateTest.java,com.formdev.flatlaf.testing.FlatComponentStateTest$TestStateRadioButton$Anonymous4,anonymous,1,1,0,1,3,1,0,3,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\ui\FlatCheckBoxMenuItemUI.java,com.formdev.flatlaf.ui.FlatCheckBoxMenuItemUI,class,9,13,4,9,15,6,0,21,47,0.67857146,0.24175824,0.30769232,14,1,6,0,8,0,14,0,0,0,2,0,0,2,0,0,0,0,10,57,8,0,0,1,0,8,1,4,0,2,1,0,0,0,63,1,0
C:\FlatLaf-main\flatlaf-intellij-themes\src\main\java\com\formdev\flatlaf\intellijthemes\materialthemeuilite\FlatAtomOneLightContrastIJTheme.java,com.formdev.flatlaf.intellijthemes.materialthemeuilite.FlatAtomOneLightContrastIJTheme,class,4,5,1,4,5,5,0,3,4,0.5,0.16666667,0.16666667,4,2,4,0,0,0,4,0,0,0,1,1,1,0,0,0,1,0,3,20,3,0,0,1,0,2,0,1,0,1,1,0,0,0,25,1,0
C:\FlatLaf-main\flatlaf-intellij-themes\src\main\java\com\formdev\flatlaf\intellijthemes\materialthemeuilite\FlatMaterialOceanicContrastIJTheme.java,com.formdev.flatlaf.intellijthemes.materialthemeuilite.FlatMaterialOceanicContrastIJTheme,class,4,5,1,4,5,5,0,3,4,0.5,0.16666667,0.16666667,4,2,4,0,0,0,4,0,0,0,1,1,1,0,0,0,1,0,3,20,3,0,0,1,0,2,0,1,0,1,1,0,0,0,23,1,0
C:\FlatLaf-main\flatlaf-core\src\test\java\com\formdev\flatlaf\ui\TestFlatStyleClasses.java,com.formdev.flatlaf.ui.TestFlatStyleClasses,class,5,5,0,5,41,1,0,13,818,0.95731705,0.0012195122,0.0012195122,41,2,0,0,0,41,41,0,0,0,4,4,0,4,0,0,4,0,67,316,0,0,0,0,0,161,50,42,0,42,0,0,0,0,143,1,0
C:\FlatLaf-main\flatlaf-extras\src\main\java\com\formdev\flatlaf\extras\FlatDesktop.java,com.formdev.flatlaf.extras.FlatDesktop$Action,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0
C:\FlatLaf-main\flatlaf-core\src\test\java\com\formdev\flatlaf\ui\TestFlatStyleableValue.java,com.formdev.flatlaf.ui.TestFlatStyleableValue$TestIcon,innerclass,1,1,0,1,4,1,0,0,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,2,0,0,0,0,0,0,0,12,9,0
C:\FlatLaf-main\flatlaf-intellij-themes\src\main\java\com\formdev\flatlaf\intellijthemes\materialthemeuilite\FlatMaterialLighterContrastIJTheme.java,com.formdev.flatlaf.intellijthemes.materialthemeuilite.FlatMaterialLighterContrastIJTheme,class,4,5,1,4,5,5,0,3,4,0.5,0.16666667,0.16666667,4,2,4,0,0,0,4,0,0,0,1,1,1,0,0,0,1,0,3,20,3,0,0,1,0,2,0,1,0,1,1,0,0,0,23,1,0
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\ui\FlatCheckBoxUI.java,com.formdev.flatlaf.ui.FlatCheckBoxUI,class,3,7,4,3,6,7,0,3,6,0.0,0.0,0.0,4,1,2,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,14,3,0,0,0,0,2,0,0,0,0,0,0,0,1,31,1,0
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\util\SoftCache.java,com.formdev.flatlaf.util.SoftCache,class,4,7,3,4,21,3,0,16,43,0.6388889,0.375,0.375,18,0,16,2,0,0,16,0,0,0,2,0,0,2,0,0,2,0,0,75,8,2,2,0,3,1,0,4,0,3,1,0,1,0,54,1,0
C:\FlatLaf-main\flatlaf-intellij-themes\src\main\java\com\formdev\flatlaf\intellijthemes\FlatOneDarkIJTheme.java,com.formdev.flatlaf.intellijthemes.FlatOneDarkIJTheme,class,4,5,1,4,5,5,0,3,4,0.5,0.16666667,0.16666667,4,2,4,0,0,0,4,0,0,0,1,1,1,0,0,0,1,0,3,20,3,0,0,1,0,2,0,1,0,1,1,0,0,0,22,1,0
C:\FlatLaf-main\flatlaf-theme-editor\src\main\java\com\formdev\flatlaf\themeeditor\FlatFindReplaceBar.java,com.formdev.flatlaf.themeeditor.FlatFindReplaceBar$MarkAllUpdater,innerclass,1,1,0,1,3,1,0,1,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0
C:\FlatLaf-main\flatlaf-testing\src\main\java\com\formdev\flatlaf\testing\FlatNativeWindowBorderTest.java,com.formdev.flatlaf.testing.FlatNativeWindowBorderTest$MyJDialog,innerclass,0,0,0,0,2,6,0,1,1,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\ui\FlatComboBoxUI.java,com.formdev.flatlaf.ui.FlatComboBoxUI,class,17,24,7,17,112,20,0,115,491,0.9313727,0.076719575,0.20899472,34,2,10,6,18,0,28,0,0,0,30,0,0,5,25,0,0,0,81,649,27,0,31,1,22,42,36,102,21,79,5,3,5,2,294,1,0
C:\FlatLaf-main\flatlaf-fonts\flatlaf-fonts-roboto\src\test\java\com\formdev\flatlaf\fonts\roboto\TestFlatRobotoFont.java,com.formdev.flatlaf.fonts.roboto.TestFlatRobotoFont,class,3,4,1,3,2,1,0,6,1,0.0,NaN,NaN,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,8,1,0,1,0,0,0,0,11,0,0
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\ui\FlatMenuUI.java,com.formdev.flatlaf.ui.FlatMenuUI$FlatMenuRenderer,innerclass,6,6,0,6,26,2,0,33,28,0.875,0.0,0.0,8,0,0,3,5,0,5,0,0,0,9,0,0,0,9,0,0,0,11,63,4,0,7,0,11,9,6,23,0,24,2,0,0,9,52,4,0
C:\FlatLaf-main\flatlaf-core\src\test\java\com\formdev\flatlaf\ui\TestFlatComponentSizesWithFocus.java,com.formdev.flatlaf.ui.TestFlatComponentSizesWithFocus,class,3,3,0,3,1,2,0,1,0,0.0,NaN,NaN,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\util\FontUtils.java,com.formdev.flatlaf.util.FontUtils,class,2,11,9,2,20,1,0,24,1,0.2857143,0.4,0.4,7,7,6,1,0,0,6,0,0,0,1,1,0,1,0,0,0,0,10,49,8,3,3,1,0,1,0,10,2,8,2,0,0,0,118,1,0
C:\FlatLaf-main\flatlaf-testing\src\main\java\com\formdev\flatlaf\testing\FlatComponentStateTest.java,com.formdev.flatlaf.testing.FlatComponentStateTest$TestStateCheckBox$Anonymous3,anonymous,1,1,0,1,3,1,0,3,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
C:\FlatLaf-main\flatlaf-intellij-themes\src\main\java\com\formdev\flatlaf\intellijthemes\FlatCarbonIJTheme.java,com.formdev.flatlaf.intellijthemes.FlatCarbonIJTheme,class,4,5,1,4,5,5,0,3,4,0.5,0.16666667,0.16666667,4,2,4,0,0,0,4,0,0,0,1,1,1,0,0,0,1,0,3,20,3,0,0,1,0,2,0,1,0,1,1,0,0,0,21,1,0
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\ui\FlatUIUtils.java,com.formdev.flatlaf.ui.FlatUIUtils,class,15,145,130,15,196,1,0,109,2336,0.9710145,0.001984127,0.001984127,69,69,58,5,0,6,64,0,0,0,8,8,5,3,0,0,6,0,124,565,78,5,59,2,98,10,140,151,174,127,3,1,2,5,476,1,0
C:\FlatLaf-main\flatlaf-intellij-themes\src\main\java\com\formdev\flatlaf\intellijthemes\FlatSolarizedDarkIJTheme.java,com.formdev.flatlaf.intellijthemes.FlatSolarizedDarkIJTheme,class,4,5,1,4,5,5,0,3,4,0.5,0.16666667,0.16666667,4,2,4,0,0,0,4,0,0,0,1,1,1,0,0,0,1,0,3,20,3,0,0,1,0,2,0,1,0,1,1,0,0,0,22,1,0
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\util\JavaCompatibility.java,com.formdev.flatlaf.util.JavaCompatibility,class,2,7,5,2,13,1,0,9,1,0.5,0.0,0.0,2,2,2,0,0,0,2,0,0,0,2,2,0,2,0,0,0,0,6,49,1,0,2,4,0,7,0,6,0,6,3,0,0,0,42,1,0
C:\FlatLaf-main\flatlaf-testing\src\main\java\com\formdev\flatlaf\testing\FlatComponents2Test.java,com.formdev.flatlaf.testing.FlatComponents2Test$TestListModel,innerclass,2,2,0,2,7,2,0,4,0,0.25,0.5,0.5,4,0,2,0,0,2,4,0,0,0,1,0,0,1,0,0,0,0,0,18,2,0,0,0,3,3,5,2,6,2,2,0,0,0,18,2,0
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\ui\FlatMenuItemRenderer.java,com.formdev.flatlaf.ui.FlatMenuItemRenderer$GraphicsProxyWithTextColor,innerclass,2,2,0,2,6,4,0,7,0,0.0,1.0,1.0,6,0,5,0,0,1,6,0,0,0,1,0,0,1,0,0,1,0,0,37,0,0,0,0,0,0,0,6,0,6,0,0,0,0,20,10,0
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\ui\FlatTextFieldUI.java,com.formdev.flatlaf.ui.FlatTextFieldUI$FlatTextFieldLayout,innerclass,2,2,0,2,29,1,0,20,0,0.0,1.0,1.0,11,0,10,0,0,1,11,0,0,0,1,0,0,1,0,0,1,0,1,57,5,2,7,0,10,0,2,12,2,9,2,0,0,0,46,2,0
C:\FlatLaf-main\flatlaf-swingx\src\main\java\com\formdev\flatlaf\swingx\ui\FlatDatePickerUI.java,com.formdev.flatlaf.swingx.ui.FlatDatePickerUI,class,12,13,1,12,21,8,0,55,18,0.6868686,0.25,0.2777778,9,1,4,0,5,0,9,0,0,0,11,0,0,1,10,0,0,0,31,161,5,0,1,0,2,21,13,38,6,28,2,1,1,0,87,1,0
C:\FlatLaf-main\flatlaf-testing\src\main\java\com\formdev\flatlaf\testing\FlatBaselineTest.java,com.formdev.flatlaf.testing.FlatBaselineTest,class,4,5,1,4,3,6,0,24,3,0.0,0.0,0.0,3,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,191,0,0,0,0,0,90,18,47,2,47,1,2,0,1,95,1,0
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\icons\FlatTreeCollapsedIcon.java,com.formdev.flatlaf.icons.FlatTreeCollapsedIcon,class,5,11,6,5,16,2,1,21,19,0.78571427,0.04761905,0.04761905,7,2,1,0,1,5,7,0,0,0,2,0,0,2,0,0,1,0,11,44,2,0,5,0,2,2,18,8,2,9,2,0,0,2,46,1,0
C:\FlatLaf-main\flatlaf-theme-editor\src\main\java\com\formdev\flatlaf\themeeditor\FlatThemePreviewAll.java,com.formdev.flatlaf.themeeditor.FlatThemePreviewAll$PreviewList,innerclass,0,0,0,0,2,5,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,12,0,0,0,0,0,0,0,0,0,1,2,0,0,1,8,10,0
C:\FlatLaf-main\flatlaf-testing\src\main\java\com\formdev\flatlaf\testing\FlatOptionPaneTest.java,com.formdev.flatlaf.testing.FlatOptionPaneTest$ShowDialogLinkLabel,innerclass,0,0,0,0,8,5,0,17,3,0.5,0.2,0.2,6,0,4,1,0,1,5,0,0,0,2,0,0,2,0,0,0,0,4,36,2,0,1,0,0,5,0,4,2,3,1,1,0,0,24,10,0
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\ui\FlatComboBoxUI.java,com.formdev.flatlaf.ui.FlatComboBoxUI$FlatComboBoxButton,innerclass,4,4,0,4,20,8,0,21,45,0.0,0.0,0.0,10,0,3,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,3,39,7,0,1,0,3,0,11,2,5,2,1,0,0,0,35,4,0
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\util\GrayFilter.java,com.formdev.flatlaf.util.GrayFilter,class,1,6,5,1,12,3,0,3,11,0.68571424,0.23809524,0.47619048,7,1,7,0,0,0,7,0,0,0,5,0,0,5,0,0,5,0,7,42,5,0,1,0,24,0,45,13,31,7,2,0,0,0,49,1,0
C:\FlatLaf-main\flatlaf-intellij-themes\src\main\java\com\formdev\flatlaf\intellijthemes\FlatMonocaiIJTheme.java,com.formdev.flatlaf.intellijthemes.FlatMonocaiIJTheme,class,4,5,1,4,5,5,0,3,4,0.5,0.16666667,0.16666667,4,2,4,0,0,0,4,0,0,0,1,1,1,0,0,0,1,0,3,20,3,0,0,1,0,2,0,1,0,1,1,0,0,0,21,1,0
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\ui\FlatLineBorder.java,com.formdev.flatlaf.ui.FlatLineBorder,class,4,16,12,4,6,5,3,9,5,0.6111111,0.33333334,0.6666667,6,0,6,0,0,0,6,0,0,0,3,0,0,3,0,0,3,0,4,33,3,0,0,1,0,0,5,4,0,4,1,0,0,0,42,1,0
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\ui\FlatRootPaneUI.java,com.formdev.flatlaf.ui.FlatRootPaneUI$FlatWindowBorder,innerclass,3,3,0,3,11,4,0,11,10,0.8,0.0,0.0,5,0,3,1,1,0,4,0,0,0,3,0,0,0,3,0,3,0,7,29,4,0,1,0,3,3,7,10,2,6,1,0,0,0,29,9,0
C:\FlatLaf-main\flatlaf-theme-editor\src\main\java\com\formdev\flatlaf\themeeditor\FlatThemeParser.java,com.formdev.flatlaf.themeeditor.FlatThemeParser,class,6,7,1,6,5,2,0,11,0,0.0,1.0,1.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,1,22,1,1,1,1,0,1,2,2,1,2,3,0,0,0,32,0,0
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\ui\FlatNativeLibrary.java,com.formdev.flatlaf.ui.FlatNativeLibrary,class,3,7,4,3,31,1,0,24,8,0.6,NaN,NaN,5,5,0,4,0,1,1,0,0,1,1,1,0,1,0,0,0,0,8,79,13,0,7,2,4,20,1,20,6,17,3,0,0,0,94,0,0
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\ui\FlatMenuItemRenderer.java,com.formdev.flatlaf.ui.FlatMenuItemRenderer,class,15,23,8,15,136,4,2,118,0,0.9068965,0.6086956,0.7509881,30,7,2,7,20,1,23,0,0,0,26,2,0,7,19,0,5,0,78,400,36,1,35,2,31,29,48,127,20,88,4,0,2,0,180,1,0
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\ui\FlatNativeLinuxLibrary.java,com.formdev.flatlaf.ui.FlatNativeLinuxLibrary,class,2,5,3,2,10,1,0,21,30,0.7777778,0.0,0.0,9,9,0,5,0,4,4,0,0,0,2,2,0,1,0,1,1,0,13,33,7,0,1,0,4,1,1,7,2,7,1,0,0,0,52,0,0
C:\FlatLaf-main\flatlaf-testing\src\main\java\com\formdev\flatlaf\testing\FlatScreenInfo.java,com.formdev.flatlaf.testing.FlatScreenInfo,class,1,2,1,1,15,1,0,29,3,0.0,NaN,NaN,3,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,60,1,3,6,0,6,17,8,19,15,17,3,0,0,1,78,1,0
C:\FlatLaf-main\flatlaf-core\src\main\java\com\formdev\flatlaf\ui\FlatRadioButtonUI.java,com.formdev.flatlaf.ui.FlatRadioButtonUI,class,14,20,6,14,52,8,1,73,172,0.9,0.04411765,0.0882353,20,1,8,3,8,1,17,0,0,0,8,1,0,6,2,0,2,0,33,192,14,1,3,1,9,11,16,32,10,23,3,0,2,3,161,1,0
C:\FlatLaf-main\flatlaf-fonts\flatlaf-fonts-roboto-mono\src\main\java\com\formdev\flatlaf\fonts\roboto_mono\FlatRobotoMonoFont.java,com.formdev.flatlaf.fonts.roboto_mono.FlatRobotoMonoFont,class,2,7,5,2,4,1,0,4,6,0.75,0.0,0.0,4,3,3,1,0,0,3,0,0,0,2,2,2,0,0,0,2,0,6,18,1,0,0,0,0,5,0,5,0,5,0,0,0,0,105,1,0
C:\FlatLaf-main\flatlaf-testing\src\main\java\com\formdev\flatlaf\testing\FlatDisabledIconsTest.java,com.formdev.flatlaf.testing.FlatDisabledIconsTest,class,12,13,1,12,26,25,0,42,76,0.914201,0.0,0.0,13,1,1,11,0,1,2,0,0,0,26,1,0,26,0,0,2,0,6,530,0,9,1,0,7,142,23,87,6,91,4,0,8,12,128,1,0
C:\FlatLaf-main\flatlaf-extras\src\main\java\com\formdev\flatlaf\extras\resources\EmptyPackage.java,com.formdev.flatlaf.extras.resources.EmptyPackage,interface,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0
