file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\kanmaytacker\abstract-factory\src\main\java\com\ramesh\gof\abstractfactory\App.java,com.ramesh.gof.abstractfactory.App,getKing/1[com.ramesh.gof.abstractfactory.KingdomFactory],false,55,2,1,0,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,false
C:\kanmaytacker\abstract-factory\src\main\java\com\ramesh\gof\abstractfactory\App.java,com.ramesh.gof.abstractfactory.App,getKing/0,false,59,1,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\kanmaytacker\abstract-factory\src\main\java\com\ramesh\gof\abstractfactory\App.java,com.ramesh.gof.abstractfactory.App,getCastle/0,false,71,1,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\kanmaytacker\abstract-factory\src\main\java\com\ramesh\gof\abstractfactory\App.java,com.ramesh.gof.abstractfactory.App,setCastle/1[com.ramesh.gof.abstractfactory.Castle],false,75,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,false
C:\kanmaytacker\abstract-factory\src\main\java\com\ramesh\gof\abstractfactory\App.java,com.ramesh.gof.abstractfactory.App,createKingdom/1[com.ramesh.gof.abstractfactory.KingdomFactory],false,49,2,7,1,6,1,6,5,0,0,1,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,true
C:\kanmaytacker\src\main\java\com\ramesh\gof\facade\hometheater\PopcornPopper.java,com.ramesh.gof.facade.hometheater.PopcornPopper,on/0,false,10,0,1,1,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,false
C:\kanmaytacker\src\main\java\com\ramesh\gof\facade\hometheater\PopcornPopper.java,com.ramesh.gof.facade.hometheater.PopcornPopper,PopcornPopper/1[java.lang.String],true,6,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\kanmaytacker\src\main\java\com\ramesh\gof\facade\hometheater\PopcornPopper.java,com.ramesh.gof.facade.hometheater.PopcornPopper,off/0,false,14,0,1,1,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,false
C:\kanmaytacker\src\main\java\com\ramesh\gof\facade\hometheater\PopcornPopper.java,com.ramesh.gof.facade.hometheater.PopcornPopper,toString/0,false,23,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\kanmaytacker\src\main\java\com\ramesh\gof\facade\hometheater\PopcornPopper.java,com.ramesh.gof.facade.hometheater.PopcornPopper,pop/0,false,18,0,1,1,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,1,0,false
C:\kanmaytacker\observer\src\main\java\com\ramesh\gof\observer\WeatherObserver.java,com.ramesh.gof.observer.WeatherObserver,update/1[com.ramesh.gof.observer.WeatherType],false,32,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,false
C:\kanmaytacker\command\src\main\java\com\ramesh\gof\command\firstexample\MenuOptions.java,com.ramesh.gof.command.firstexample.MenuOptions,clickSave/0,false,15,1,2,1,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\kanmaytacker\command\src\main\java\com\ramesh\gof\command\firstexample\MenuOptions.java,com.ramesh.gof.command.firstexample.MenuOptions,clickOpen/0,false,12,1,2,1,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\kanmaytacker\command\src\main\java\com\ramesh\gof\command\firstexample\MenuOptions.java,com.ramesh.gof.command.firstexample.MenuOptions,"MenuOptions/2[com.ramesh.gof.command.firstexample.ActionListenerCommand,com.ramesh.gof.command.firstexample.ActionListenerCommand]",true,8,1,1,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,1,0,false
C:\kanmaytacker\template-method\src\main\java\com\ramesh\gof\templatemethod\applet\MyApplet.java,com.ramesh.gof.templatemethod.applet.MyApplet,start/0,false,14,0,0,0,0,1,1,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,0,false
C:\kanmaytacker\template-method\src\main\java\com\ramesh\gof\templatemethod\applet\MyApplet.java,com.ramesh.gof.templatemethod.applet.MyApplet,paint/1[java.awt.Graphics],false,29,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1,0,false
C:\kanmaytacker\template-method\src\main\java\com\ramesh\gof\templatemethod\applet\MyApplet.java,com.ramesh.gof.templatemethod.applet.MyApplet,destroy/0,false,24,0,0,0,0,1,1,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,0,false
C:\kanmaytacker\template-method\src\main\java\com\ramesh\gof\templatemethod\applet\MyApplet.java,com.ramesh.gof.templatemethod.applet.MyApplet,init/0,false,9,0,0,0,0,1,1,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,0,false
C:\kanmaytacker\template-method\src\main\java\com\ramesh\gof\templatemethod\applet\MyApplet.java,com.ramesh.gof.templatemethod.applet.MyApplet,stop/0,false,19,0,0,0,0,1,1,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,1,0,false
C:\kanmaytacker\factory-pattern\src\main\java\com\ramesh\gof\factory\pizzafm\NYStyleVeggiePizza.java,com.ramesh.gof.factory.pizzafm.NYStyleVeggiePizza,NYStyleVeggiePizza/0,true,5,0,2,2,0,1,1,10,0,0,0,1,0,0,0,0,0,0,8,0,3,0,0,0,0,0,10,1,0,false
C:\kanmaytacker\state\src\main\java\com\ramesh\gof\state\firstexample\Context.java,com.ramesh.gof.state.firstexample.Context,setState/1[com.ramesh.gof.state.firstexample.State],false,10,1,2,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\kanmaytacker\state\src\main\java\com\ramesh\gof\state\firstexample\Context.java,com.ramesh.gof.state.firstexample.Context,Context/0,true,6,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\kanmaytacker\state\src\main\java\com\ramesh\gof\state\firstexample\Context.java,com.ramesh.gof.state.firstexample.Context,getState/0,false,14,1,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\kanmaytacker\composite\src\main\java\com\ramesh\gof\composite\headfirst\menu\MenuTestDrive.java,com.ramesh.gof.composite.headfirst.menu.MenuTestDrive,main/1[java.lang.String[]],false,6,4,5,0,5,1,2,34,0,7,1,2,0,0,0,0,0,0,50,19,7,0,0,0,0,0,80,9,0,false
C:\kanmaytacker\command\src\main\java\com\ramesh\gof\command\secondexample\InvisibilitySpell.java,com.ramesh.gof.command.secondexample.InvisibilitySpell,execute/1[com.ramesh.gof.command.secondexample.Target],false,35,1,1,0,1,1,1,4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\kanmaytacker\command\src\main\java\com\ramesh\gof\command\secondexample\InvisibilitySpell.java,com.ramesh.gof.command.secondexample.InvisibilitySpell,redo/0,false,48,1,1,0,1,2,1,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,1,0,false
C:\kanmaytacker\command\src\main\java\com\ramesh\gof\command\secondexample\InvisibilitySpell.java,com.ramesh.gof.command.secondexample.InvisibilitySpell,undo/0,false,41,1,1,0,1,2,1,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,1,0,false
C:\kanmaytacker\command\src\main\java\com\ramesh\gof\command\secondexample\InvisibilitySpell.java,com.ramesh.gof.command.secondexample.InvisibilitySpell,toString/0,false,55,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,false
C:\kanmaytacker\factory-pattern\src\main\java\com\ramesh\gof\factory\pizzafm\NYStylePepperoniPizza.java,com.ramesh.gof.factory.pizzafm.NYStylePepperoniPizza,NYStylePepperoniPizza/0,true,5,0,2,2,0,1,1,11,0,0,0,1,0,0,0,0,0,0,9,0,3,0,0,0,0,0,10,1,0,false
C:\kanmaytacker\bridge\src\main\java\com\ramesh\gof\bridge\SoulEatingMagicWeapon.java,com.ramesh.gof.bridge.SoulEatingMagicWeapon,swing/0,false,47,2,3,1,2,1,2,3,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\kanmaytacker\bridge\src\main\java\com\ramesh\gof\bridge\SoulEatingMagicWeapon.java,com.ramesh.gof.bridge.SoulEatingMagicWeapon,SoulEatingMagicWeapon/1[com.ramesh.gof.bridge.SoulEatingMagicWeaponImpl],true,32,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\kanmaytacker\bridge\src\main\java\com\ramesh\gof\bridge\SoulEatingMagicWeapon.java,com.ramesh.gof.bridge.SoulEatingMagicWeapon,getImp/0,false,37,1,4,4,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
C:\kanmaytacker\bridge\src\main\java\com\ramesh\gof\bridge\SoulEatingMagicWeapon.java,com.ramesh.gof.bridge.SoulEatingMagicWeapon,wield/0,false,42,2,3,1,2,1,2,3,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\kanmaytacker\bridge\src\main\java\com\ramesh\gof\bridge\SoulEatingMagicWeapon.java,com.ramesh.gof.bridge.SoulEatingMagicWeapon,eatSoul/0,false,56,2,3,1,2,1,2,3,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\kanmaytacker\bridge\src\main\java\com\ramesh\gof\bridge\SoulEatingMagicWeapon.java,com.ramesh.gof.bridge.SoulEatingMagicWeapon,unwield/0,false,52,2,3,1,2,1,2,3,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\kanmaytacker\bridge\src\main\java\com\ramesh\gof\bridge\BlindingMagicWeapon.java,com.ramesh.gof.bridge.BlindingMagicWeapon,swing/0,false,47,2,3,1,2,1,2,3,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\kanmaytacker\bridge\src\main\java\com\ramesh\gof\bridge\BlindingMagicWeapon.java,com.ramesh.gof.bridge.BlindingMagicWeapon,BlindingMagicWeapon/1[com.ramesh.gof.bridge.BlindingMagicWeaponImpl],true,32,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\kanmaytacker\bridge\src\main\java\com\ramesh\gof\bridge\BlindingMagicWeapon.java,com.ramesh.gof.bridge.BlindingMagicWeapon,getImp/0,false,37,1,4,4,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\kanmaytacker\bridge\src\main\java\com\ramesh\gof\bridge\BlindingMagicWeapon.java,com.ramesh.gof.bridge.BlindingMagicWeapon,wield/0,false,42,2,3,1,2,1,2,3,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\kanmaytacker\bridge\src\main\java\com\ramesh\gof\bridge\BlindingMagicWeapon.java,com.ramesh.gof.bridge.BlindingMagicWeapon,unwield/0,false,52,2,3,1,2,1,2,3,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\kanmaytacker\bridge\src\main\java\com\ramesh\gof\bridge\BlindingMagicWeapon.java,com.ramesh.gof.bridge.BlindingMagicWeapon,blind/0,false,56,2,3,1,2,1,2,3,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\kanmaytacker\composite\src\main\java\com\ramesh\gof\composite\headfirst\menu\MenuItem.java,com.ramesh.gof.composite.headfirst.menu.MenuItem,print/0,false,39,1,4,0,4,2,6,8,0,0,0,6,4,1,0,0,0,0,4,0,0,3,1,0,0,0,8,1,0,false
C:\kanmaytacker\composite\src\main\java\com\ramesh\gof\composite\headfirst\menu\MenuItem.java,com.ramesh.gof.composite.headfirst.menu.MenuItem,isVegetarian/0,false,35,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\kanmaytacker\composite\src\main\java\com\ramesh\gof\composite\headfirst\menu\MenuItem.java,com.ramesh.gof.composite.headfirst.menu.MenuItem,getDescription/0,false,27,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\kanmaytacker\composite\src\main\java\com\ramesh\gof\composite\headfirst\menu\MenuItem.java,com.ramesh.gof.composite.headfirst.menu.MenuItem,getName/0,false,23,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\kanmaytacker\composite\src\main\java\com\ramesh\gof\composite\headfirst\menu\MenuItem.java,com.ramesh.gof.composite.headfirst.menu.MenuItem,"MenuItem/4[java.lang.String,java.lang.String,boolean,double]",true,16,0,1,1,0,1,0,6,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,1,0,false
C:\kanmaytacker\composite\src\main\java\com\ramesh\gof\composite\headfirst\menu\MenuItem.java,com.ramesh.gof.composite.headfirst.menu.MenuItem,getPrice/0,false,31,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\kanmaytacker\adapter\src\main\java\com\ramesh\gof\adapter\secondexample\BattleShip.java,com.ramesh.gof.adapter.secondexample.BattleShip,fire/0,false,32,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,false
C:\kanmaytacker\adapter\src\main\java\com\ramesh\gof\adapter\secondexample\BattleShip.java,com.ramesh.gof.adapter.secondexample.BattleShip,move/0,false,34,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,false
C:\kanmaytacker\prototype\src\main\java\com\ramesh\gof\prototype\ElfWarlord.java,com.ramesh.gof.prototype.ElfWarlord,ElfWarlord/0,true,32,0,2,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\kanmaytacker\prototype\src\main\java\com\ramesh\gof\prototype\ElfWarlord.java,com.ramesh.gof.prototype.ElfWarlord,clone/0,false,35,2,1,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\kanmaytacker\prototype\src\main\java\com\ramesh\gof\prototype\ElfWarlord.java,com.ramesh.gof.prototype.ElfWarlord,toString/0,false,40,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,false
