file,class,method,variable,usage
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,setupTextWatchers/0,mPackageNameView,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,setupTextWatchers/0,mIdView,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,getFlagIndex/1[java.lang.String],INTENT_FLAG_TO_STRING,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,getIntentDetailsString/0,mLastResultCode,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,getIntentDetailsString/0,mUserHandle,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,getIntentDetailsString/0,mUseRoot,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,getIntentDetailsString/0,mMutableIntent,3
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,getIntentDetailsString/0,mLastResultIntent,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,"launchIntent/2[io.github.muntashirakon.AppManager.intercept.Intent,boolean]",mIntentLauncher,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,"launchIntent/2[io.github.muntashirakon.AppManager.intercept.Intent,boolean]",mUserHandle,3
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,"launchIntent/2[io.github.muntashirakon.AppManager.intercept.Intent,boolean]",mUseRoot,1
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,"launchIntent/2[io.github.muntashirakon.AppManager.intercept.Intent,boolean]",mResendIntentButton,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,"launchIntent/2[io.github.muntashirakon.AppManager.intercept.Intent,boolean]",TAG,1
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,onDestroy/0,mImageLoader,1
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,pasteIntentDetails/0,mRequestedComponent,1
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,pasteIntentDetails/0,mUserHandle,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,pasteIntentDetails/0,mUseRoot,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,cloneIntent/1[java.lang.String],mAdditionalExtras,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,showAllIntentData/1[io.github.muntashirakon.AppManager.intercept.TextView],mCategoriesAdapter,1
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,showAllIntentData/1[io.github.muntashirakon.AppManager.intercept.TextView],mFlagsAdapter,1
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,showAllIntentData/1[io.github.muntashirakon.AppManager.intercept.TextView],mExtrasAdapter,1
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,showAllIntentData/1[io.github.muntashirakon.AppManager.intercept.TextView],mMutableIntent,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,refreshUI/0,mRequestedComponent,1
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,refreshUI/0,mResendIntentButton,1
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,refreshUI/0,mActivitiesHeader,1
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,refreshUI/0,mMutableIntent,3
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,onAuthenticated/1[io.github.muntashirakon.AppManager.intercept.Bundle],EXTRA_CLASS_NAME,3
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,onAuthenticated/1[io.github.muntashirakon.AppManager.intercept.Bundle],mRequestedComponent,4
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,onAuthenticated/1[io.github.muntashirakon.AppManager.intercept.Bundle],EXTRA_AUTH,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,onAuthenticated/1[io.github.muntashirakon.AppManager.intercept.Bundle],INTENT_EDITED,1
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,onAuthenticated/1[io.github.muntashirakon.AppManager.intercept.Bundle],EXTRA_USER_HANDLE,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,onAuthenticated/1[io.github.muntashirakon.AppManager.intercept.Bundle],mUserHandle,1
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,onAuthenticated/1[io.github.muntashirakon.AppManager.intercept.Bundle],EXTRA_ACTION,1
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,onAuthenticated/1[io.github.muntashirakon.AppManager.intercept.Bundle],mUseRoot,1
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,onAuthenticated/1[io.github.muntashirakon.AppManager.intercept.Bundle],EXTRA_PACKAGE_NAME,3
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,onAuthenticated/1[io.github.muntashirakon.AppManager.intercept.Bundle],EXTRA_ROOT,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,onAuthenticated/1[io.github.muntashirakon.AppManager.intercept.Bundle],EXTRA_TRIGGER_ON_START,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,checkAndShowMatchingActivities/0,mMatchingActivitiesAdapter,1
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,checkAndShowMatchingActivities/0,mResendIntentButton,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,checkAndShowMatchingActivities/0,mActivitiesHeader,3
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,checkAndShowMatchingActivities/0,mMutableIntent,1
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,copyIntentAsCommand/0,mUserHandle,1
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,copyIntentAsCommand/0,mMutableIntent,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,onOptionsItemSelected/1[io.github.muntashirakon.AppManager.intercept.MenuItem],mRequestedComponent,4
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,onOptionsItemSelected/1[io.github.muntashirakon.AppManager.intercept.MenuItem],EXTRA_AUTH,1
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,onOptionsItemSelected/1[io.github.muntashirakon.AppManager.intercept.MenuItem],EXTRA_CLASS_NAME,1
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,onOptionsItemSelected/1[io.github.muntashirakon.AppManager.intercept.MenuItem],EXTRA_USER_HANDLE,1
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,onOptionsItemSelected/1[io.github.muntashirakon.AppManager.intercept.MenuItem],mUserHandle,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,onOptionsItemSelected/1[io.github.muntashirakon.AppManager.intercept.MenuItem],EXTRA_ACTION,1
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,onOptionsItemSelected/1[io.github.muntashirakon.AppManager.intercept.MenuItem],mUseRoot,1
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,onOptionsItemSelected/1[io.github.muntashirakon.AppManager.intercept.MenuItem],EXTRA_PACKAGE_NAME,1
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,onOptionsItemSelected/1[io.github.muntashirakon.AppManager.intercept.MenuItem],TAG,1
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,onOptionsItemSelected/1[io.github.muntashirakon.AppManager.intercept.MenuItem],EXTRA_ROOT,1
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,onOptionsItemSelected/1[io.github.muntashirakon.AppManager.intercept.MenuItem],mMutableIntent,1
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,onOptionsItemSelected/1[io.github.muntashirakon.AppManager.intercept.MenuItem],EXTRA_TRIGGER_ON_START,1
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,showTextViewIntentData/1[io.github.muntashirakon.AppManager.intercept.TextView],mAreTextWatchersActive,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,showTextViewIntentData/1[io.github.muntashirakon.AppManager.intercept.TextView],mTypeView,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,showTextViewIntentData/1[io.github.muntashirakon.AppManager.intercept.TextView],mClassNameView,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,showTextViewIntentData/1[io.github.muntashirakon.AppManager.intercept.TextView],mActionView,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,showTextViewIntentData/1[io.github.muntashirakon.AppManager.intercept.TextView],mDataView,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,showTextViewIntentData/1[io.github.muntashirakon.AppManager.intercept.TextView],mUriView,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,showTextViewIntentData/1[io.github.muntashirakon.AppManager.intercept.TextView],mMutableIntent,9
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,showTextViewIntentData/1[io.github.muntashirakon.AppManager.intercept.TextView],mPackageNameView,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,showTextViewIntentData/1[io.github.muntashirakon.AppManager.intercept.TextView],mIdView,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,getAllFlags/0,INTENT_FLAG_TO_STRING,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,setupVariables/0,mRequestedComponent,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,setupVariables/0,mAreTextWatchersActive,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,setupVariables/0,mTypeView,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,setupVariables/0,mResetIntentButton,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,setupVariables/0,mCategoriesAdapter,3
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,setupVariables/0,mClassNameView,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,setupVariables/0,mUserHandle,1
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,setupVariables/0,mExtrasAdapter,3
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,setupVariables/0,mUserIdEdit,3
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,setupVariables/0,mUriView,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,setupVariables/0,mPackageNameView,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,setupVariables/0,mIdView,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,setupVariables/0,mMutableIntent,9
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,setupVariables/0,INTENT_CATEGORIES,1
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,setupVariables/0,mFlagsAdapter,3
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,setupVariables/0,INTENT_FLAG_TO_STRING,1
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,setupVariables/0,mMatchingActivitiesAdapter,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,setupVariables/0,mUseRoot,3
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,setupVariables/0,mResendIntentButton,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,setupVariables/0,mActionView,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,setupVariables/0,mDataView,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,setupVariables/0,mActivitiesHeader,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,setupVariables/0,mHistory,1
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,getMatchingActivities/0,mUserHandle,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,getMatchingActivities/0,mUseRoot,1
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,getMatchingActivities/0,mMutableIntent,3
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,storeOriginalIntent/1[io.github.muntashirakon.AppManager.intercept.Intent],mAdditionalExtras,1
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,storeOriginalIntent/1[io.github.muntashirakon.AppManager.intercept.Intent],mOriginalIntent,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,onSaveInstanceState/1[io.github.muntashirakon.AppManager.intercept.Bundle],mResetIntentButton,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,onSaveInstanceState/1[io.github.muntashirakon.AppManager.intercept.Bundle],INTENT_EDITED,1
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,onSaveInstanceState/1[io.github.muntashirakon.AppManager.intercept.Bundle],mHistory,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,showResetIntentButton/1[boolean],mResetIntentButton,1
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,showResetIntentButton/1[boolean],mResendIntentButton,1
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,getExtras/0,mMutableIntent,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,onResume/0,mAreTextWatchersActive,1
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,"init/2[io.github.muntashirakon.AppManager.intercept.Intent,boolean]",mRequestedComponent,1
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,"init/2[io.github.muntashirakon.AppManager.intercept.Intent,boolean]",mHistory,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor,onPause/0,mAreTextWatchersActive,1
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\editor\CodeEditorViewModel.java,io.github.muntashirakon.AppManager.editor.CodeEditorViewModel,getSaveFileLiveData/0,mSaveFileLiveData,1
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\editor\CodeEditorViewModel.java,io.github.muntashirakon.AppManager.editor.CodeEditorViewModel,getContentLiveData/0,mContentLiveData,1
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\editor\CodeEditorViewModel.java,io.github.muntashirakon.AppManager.editor.CodeEditorViewModel,getFilename/0,sourceFile,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\editor\CodeEditorViewModel.java,io.github.muntashirakon.AppManager.editor.CodeEditorViewModel,getJavaFileLiveData/0,mJavaFileLiveData,1
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\editor\CodeEditorViewModel.java,io.github.muntashirakon.AppManager.editor.CodeEditorViewModel,loadFileContentIfAvailable/0,mExecutor,1
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\editor\CodeEditorViewModel.java,io.github.muntashirakon.AppManager.editor.CodeEditorViewModel,loadFileContentIfAvailable/0,sourceFile,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\editor\CodeEditorViewModel.java,io.github.muntashirakon.AppManager.editor.CodeEditorViewModel,loadFileContentIfAvailable/0,mContentLiveData,1
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\editor\CodeEditorViewModel.java,io.github.muntashirakon.AppManager.editor.CodeEditorViewModel,canWrite/0,sourceFile,2
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\editor\CodeEditorViewModel.java,io.github.muntashirakon.AppManager.editor.CodeEditorViewModel,isReadOnly/0,options,1
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\editor\CodeEditorViewModel.java,io.github.muntashirakon.AppManager.editor.CodeEditorViewModel,onCleared/0,fileCache,1
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\editor\CodeEditorViewModel.java,io.github.muntashirakon.AppManager.editor.CodeEditorViewModel,onCleared/0,mExecutor,1
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\editor\CodeEditorViewModel.java,io.github.muntashirakon.AppManager.editor.CodeEditorViewModel,"saveFile/2[java.lang.String,io.github.muntashirakon.AppManager.editor.Path]",mSaveFileLiveData,3
